review_id,product_id,customer_id,rating,review_text,review_date,verified_purchase
RV8504356,P312616,38036477,5,Exceeded expectations,2024-10-30,Yes
RV2245186,P551161,11012710,5,Value for money,2024-04-03,Yes
RV8166606,P220896,55615156,1,Value for money,2024-12-08,Yes
RV3841876,P230266,48731524,2,Not satisfied with material,2024-09-23,Yes
RV1454753,P018606,68463832,5,Very good quality,2024-04-24,No
RV4819739,P506877,76069992,5,Color looks great,2024-10-24,Yes
RV6635635,P965824,87864941,4,Poor stitching,2024-10-12,Yes
RV6592119,P710065,13905842,1,Size was perfect,2024-09-29,Yes
RV7627509,P558535,85320642,5,Exceeded expectations,2024-12-29,Yes
RV1915361,P156752,53708033,3,Color looks great,2024-08-17,No
RV8111584,P567960,87557713,5,Very good quality,2024-03-19,Yes
RV7988889,P805986,70767486,2,Color looks great,2024-09-10,No
RV7237422,P050306,29264683,3,Worth the price,2024-08-28,Yes
RV5419835,P678893,66885039,4,Worth the price,2024-01-10,Yes
RV6417355,P265060,39812339,4,Not satisfied with material,2024-11-12,Yes
RV8037473,P922417,31997285,4,Value for money,2024-01-02,Yes
RV7924662,P693601,30036529,5,Exceeded expectations,2024-06-25,Yes
RV1808817,P170035,68055931,2,Not satisfied with material,2024-12-28,No
RV7499511,P300641,74696047,4,Average product,2024-09-02,No
RV5620629,P200845,49738639,4,Highly recommended,2025-01-02,No
RV4240184,P685269,37313252,5,Highly recommended,2024-12-09,Yes
RV3940711,P076545,21131910,5,Poor stitching,2024-11-04,No
RV7820124,P562274,38737775,5,Highly recommended,2024-12-27,No
RV9776123,P822810,79504295,2,Color looks great,2024-03-31,Yes
RV4827862,P836000,99167978,4,Highly recommended,2024-06-13,Yes
RV6889001,P469868,40035350,3,Size was perfect,2024-06-09,No
RV5224044,P290769,40250430,1,Exceeded expectations,2024-08-30,Yes
RV4065676,P223691,62765903,5,Very good quality,2024-12-05,No
RV5587969,P151183,53050857,2,Highly recommended,2025-02-01,Yes
RV3655744,P481690,65766947,3,Highly recommended,2025-01-18,No
RV6103023,P275781,36799186,3,Worth the price,2024-04-11,No
RV1063778,P840828,70301162,3,Color looks great,2024-05-19,No
RV2876590,P534429,56449893,5,Size was perfect,2024-10-08,No
RV5357127,P195199,44123439,1,Highly recommended,2024-07-16,Yes
RV9615127,P125286,59070744,3,Very good quality,2024-06-09,Yes
RV2048023,P805935,75583887,4,Poor stitching,2024-05-28,Yes
RV5420037,P687912,47430042,2,Very good quality,2024-01-28,No
RV4330464,P598984,30125996,5,Average product,2024-12-25,No
RV1283843,P214491,43621769,2,Color looks great,2024-07-07,No
RV4413382,P824505,62402302,5,Average product,2024-10-15,Yes
RV8136064,P442135,54096387,1,Exceeded expectations,2024-01-06,Yes
RV6762655,P470744,40391171,5,Average product,2024-06-10,No
RV6559924,P250780,70624382,1,Worth the price,2024-11-21,No
RV5060236,P954995,96565593,1,Exceeded expectations,2025-01-26,No
RV7778674,P927131,25151973,1,Color looks great,2024-12-22,Yes
RV9347918,P759830,41989760,4,Worth the price,2024-07-24,No
RV5968098,P200288,20825365,4,Very good quality,2024-09-24,Yes
RV6784659,P301328,32323252,2,Size was perfect,2024-05-26,No
RV8527955,P826383,94970456,3,Color looks great,2024-11-19,No
RV9227319,P007957,72265954,3,Exceeded expectations,2024-08-27,Yes
RV2694638,P190609,16454403,5,Poor stitching,2024-04-09,Yes
RV9031988,P133551,39227684,3,Size was perfect,2024-11-26,Yes
RV7923436,P183560,23863320,5,Very good quality,2024-07-09,No
RV1301486,P945586,70203039,3,Worth the price,2024-04-09,No
RV7731062,P228883,74373426,1,Not satisfied with material,2024-10-26,Yes
RV1327744,P068443,93365601,3,Poor stitching,2024-01-23,Yes
RV4615375,P290438,92460077,2,Value for money,2024-06-12,Yes
RV6080016,P384233,31587084,5,Exceeded expectations,2024-11-08,No
RV3053789,P813898,67863905,5,Average product,2024-06-26,Yes
RV6952624,P078106,30244986,4,Size was perfect,2024-03-18,No
RV8275489,P094377,94603337,1,Color looks great,2024-12-03,No
RV2512349,P736057,78697538,1,Exceeded expectations,2024-06-30,Yes
RV9422427,P436091,41741838,5,Worth the price,2024-06-13,Yes
RV9253264,P689480,64039033,4,Value for money,2024-02-03,No
RV9814365,P917191,45396691,1,Highly recommended,2025-01-15,No
RV2253558,P377782,59105757,5,Exceeded expectations,2024-09-11,Yes
RV9906274,P053225,15615730,3,Average product,2024-12-09,No
RV6706005,P565837,47568601,3,Exceeded expectations,2024-01-27,Yes
RV6922584,P430978,50580657,1,Highly recommended,2024-03-31,Yes
RV4672163,P087201,95594712,1,Highly recommended,2024-06-17,Yes
RV9189960,P855182,86593686,5,Value for money,2024-11-22,Yes
RV3700840,P039771,28732711,3,Exceeded expectations,2025-01-24,Yes
RV2056600,P268103,53443074,5,Size was perfect,2024-05-30,Yes
RV6777031,P176854,46952035,2,Size was perfect,2024-09-18,No
RV7727715,P766921,47272226,5,Not satisfied with material,2024-05-23,Yes
RV9859063,P285373,71135915,1,Highly recommended,2024-01-06,No
RV4758569,P952470,30422863,3,Color looks great,2024-04-04,No
RV9290405,P305640,87290564,2,Poor stitching,2024-05-08,Yes
RV7169934,P180984,85428492,2,Size was perfect,2024-09-18,Yes
RV4269084,P190829,32408708,1,Worth the price,2024-03-29,Yes
RV1911508,P060847,65773762,4,Worth the price,2024-02-02,No
RV7634981,P445143,57337321,1,Average product,2024-08-21,Yes
RV7869263,P897083,32479971,4,Size was perfect,2024-07-19,No
RV9758032,P716851,21582884,5,Color looks great,2024-01-10,Yes
RV6520193,P321722,63703534,5,Value for money,2024-06-09,Yes
RV1792082,P699849,76144675,2,Very good quality,2024-11-09,Yes
RV6940854,P790579,78177594,4,Not satisfied with material,2024-04-01,Yes
RV8994548,P372757,52878560,2,Not satisfied with material,2024-03-27,No
RV3211490,P654961,98900669,2,Exceeded expectations,2024-05-16,No
RV7706642,P957955,81633649,2,Average product,2025-01-31,No
RV3076110,P151126,46416797,1,Average product,2024-03-05,No
RV8976548,P768620,76643631,2,Poor stitching,2024-01-11,No
RV7697171,P746161,82807151,5,Exceeded expectations,2024-06-21,Yes
RV9710215,P097050,24111661,1,Value for money,2024-06-03,No
RV4996348,P672837,58828500,4,Size was perfect,2024-05-02,No
RV3891964,P304554,29417059,1,Highly recommended,2024-02-16,Yes
RV6440170,P162026,53465605,3,Worth the price,2024-08-18,Yes
RV7316227,P883604,96462232,1,Color looks great,2024-07-03,No
RV6890653,P642099,61694828,2,Color looks great,2024-02-15,Yes
RV3898902,P454791,61249625,3,Poor stitching,2024-04-17,No
RV9682073,P160139,90217948,3,Exceeded expectations,2024-03-03,Yes
RV5044279,P801619,61820044,4,Not satisfied with material,2024-04-24,Yes
RV5044328,P636553,93089842,1,Size was perfect,2025-01-05,Yes
RV9554192,P378571,31587084,1,Color looks great,2024-09-24,Yes
RV8786156,P825387,85417024,5,Highly recommended,2024-02-05,Yes
RV5073100,P629369,52022539,3,Average product,2024-11-19,No
RV5616952,P955893,46952035,1,Color looks great,2024-12-24,Yes
RV4058586,P024382,62265426,3,Highly recommended,2024-06-05,No
RV8233337,P787823,15170047,2,Highly recommended,2024-03-20,No
RV9231197,P172013,74670350,4,Worth the price,2024-06-28,No
RV1073700,P512029,62108299,4,Worth the price,2024-10-16,Yes
RV9492658,P068586,48259079,1,Highly recommended,2024-06-15,Yes
RV3504962,P454942,39341634,3,Poor stitching,2024-11-04,Yes
RV6757162,P761712,31811252,1,Color looks great,2024-02-23,Yes
RV7681210,P740717,84421498,1,Highly recommended,2024-06-09,No
RV6548281,P793753,50208293,1,Average product,2024-07-24,No
RV6162686,P110472,34660833,2,Size was perfect,2024-01-28,No
RV5420836,P225089,34568877,1,Very good quality,2024-02-12,No
RV8786528,P039427,67371133,2,Highly recommended,2024-08-17,No
RV6834898,P551490,37527303,2,Highly recommended,2024-02-01,Yes
RV7854584,P151415,10832016,3,Poor stitching,2024-09-24,No
RV7177313,P160726,82947677,3,Size was perfect,2024-01-20,No
RV5058263,P418925,93000584,3,Highly recommended,2024-02-07,No
RV6547665,P311118,74680524,3,Highly recommended,2024-12-10,No
RV5153496,P039911,91760047,1,Color looks great,2024-07-03,No
RV1273780,P830287,44048333,1,Average product,2025-01-04,No
RV1799348,P333414,99077867,1,Color looks great,2024-04-29,No
RV1931984,P888176,74814878,3,Not satisfied with material,2024-01-26,No
RV5891447,P152483,29974103,3,Very good quality,2024-03-01,No
RV9067072,P045206,69938912,3,Size was perfect,2025-02-04,Yes
RV4165147,P258195,49401801,1,Not satisfied with material,2024-02-27,Yes
RV6970473,P623513,68009583,4,Not satisfied with material,2024-11-06,No
RV8557994,P253578,45489454,1,Color looks great,2024-04-23,Yes
RV9933734,P811085,39251084,1,Value for money,2024-04-01,No
RV8951879,P476078,81117889,5,Color looks great,2024-06-05,No
RV7155644,P375567,34668787,3,Worth the price,2024-10-05,Yes
RV7953645,P196027,19898276,5,Size was perfect,2024-07-18,No
RV3442568,P871548,44957043,5,Exceeded expectations,2024-12-12,No
RV2780354,P943973,40035350,4,Color looks great,2024-09-06,No
RV3307563,P839012,31398237,3,Value for money,2024-01-22,Yes
RV8545970,P116615,30579291,3,Size was perfect,2024-10-22,Yes
RV6797038,P853223,90138966,1,Not satisfied with material,2024-08-31,No
RV1834373,P065367,29098770,3,Not satisfied with material,2025-01-26,No
RV1016478,P631882,54675067,1,Value for money,2024-09-04,No
RV4963716,P568664,68333965,3,Exceeded expectations,2024-07-30,Yes
RV7945400,P479991,71846559,2,Very good quality,2024-02-05,Yes
RV5076769,P092068,67159197,2,Poor stitching,2024-04-06,No
RV9217980,P430735,31574967,4,Highly recommended,2025-01-30,Yes
RV5432580,P323616,80974764,5,Exceeded expectations,2024-11-29,No
RV4075166,P659265,20954500,1,Value for money,2024-12-31,Yes
RV5301925,P459947,70940133,2,Not satisfied with material,2024-01-14,No
RV8315944,P436091,33630486,1,Very good quality,2024-12-20,Yes
RV9934530,P657566,91215222,3,Exceeded expectations,2024-10-15,Yes
RV4094722,P663712,17534579,2,Not satisfied with material,2024-08-27,Yes
RV8091868,P014446,98093434,4,Average product,2024-05-16,No
RV6341796,P663133,98083605,3,Highly recommended,2025-01-16,Yes
RV6485776,P641830,50633820,4,Value for money,2024-07-15,Yes
RV3248822,P080833,91690037,5,Value for money,2024-04-12,Yes
RV7143739,P437988,97103559,3,Very good quality,2024-01-12,No
RV9512012,P727096,14635607,2,Exceeded expectations,2024-04-09,Yes
RV5365810,P034906,19336418,4,Average product,2024-02-20,Yes
RV3856230,P244287,37397012,2,Worth the price,2025-01-02,No
RV7405747,P134902,47732640,3,Exceeded expectations,2025-01-16,No
RV8265742,P892837,52571555,2,Value for money,2024-10-15,No
RV8549683,P823452,19145807,4,Color looks great,2024-04-07,No
RV6570481,P186617,76979404,3,Worth the price,2024-01-01,Yes
RV7553351,P353017,59263006,1,Exceeded expectations,2024-10-31,Yes
RV1342698,P606690,35508496,4,Poor stitching,2024-04-13,Yes
RV6555845,P817664,36945179,3,Worth the price,2024-11-04,No
RV6462407,P239390,27558607,3,Average product,2025-01-29,No
RV3161106,P626560,56723628,2,Exceeded expectations,2024-04-17,Yes
RV8376655,P435964,31540656,5,Not satisfied with material,2024-10-08,No
RV8363329,P453961,26850128,5,Value for money,2024-09-04,Yes
RV2266250,P078751,12077307,1,Exceeded expectations,2024-12-20,No
RV9198323,P175801,11280763,4,Worth the price,2024-04-30,No
RV8885198,P909959,79211790,3,Not satisfied with material,2024-12-16,Yes
RV2859521,P644986,25876798,2,Very good quality,2024-02-03,No
RV5957994,P555440,20460316,5,Very good quality,2024-05-28,Yes
RV5132633,P406478,31505694,5,Not satisfied with material,2024-05-05,Yes
RV4495225,P794392,69939763,1,Value for money,2024-10-03,No
RV1407142,P237333,46036746,5,Highly recommended,2025-01-06,Yes
RV6731591,P436731,91046694,1,Value for money,2025-01-19,No
RV1279865,P480833,63748002,3,Highly recommended,2024-10-15,Yes
RV4273975,P537033,35880732,1,Highly recommended,2024-06-29,No
RV4720106,P619139,44431978,2,Exceeded expectations,2024-02-28,No
RV8113152,P021322,75023534,3,Average product,2024-04-11,No
RV4054161,P558520,43733402,1,Average product,2024-06-22,Yes
RV9153179,P680162,74707695,2,Value for money,2024-08-13,No
RV3914608,P931040,79230035,1,Very good quality,2024-07-04,No
RV2278222,P916877,88606342,1,Exceeded expectations,2024-07-19,No
RV4071354,P689517,74536122,3,Color looks great,2024-01-08,Yes
RV4704054,P949924,47494387,1,Poor stitching,2024-07-03,Yes
RV1587547,P690360,31833009,1,Average product,2024-07-23,No
RV5544130,P878655,14734964,4,Worth the price,2024-03-19,Yes
RV7491140,P736343,30733359,2,Not satisfied with material,2024-04-24,Yes
RV6730038,P566593,53587032,3,Value for money,2025-01-20,No
RV6088273,P316107,86007692,5,Average product,2025-01-29,No
RV3583483,P247371,96884865,1,Poor stitching,2024-09-14,No
RV7415538,P624508,73321217,4,Value for money,2025-01-08,Yes
RV1564897,P290272,98490737,3,Worth the price,2024-05-12,Yes
RV9217231,P466315,46077621,3,Not satisfied with material,2024-09-10,Yes
RV1567613,P864575,97014794,1,Value for money,2025-01-09,No
RV5298032,P065167,85225344,4,Average product,2024-02-26,No
RV1511258,P498516,88875779,3,Very good quality,2025-01-14,Yes
RV4792450,P296801,84932978,1,Worth the price,2024-11-09,Yes
RV1200223,P121946,88893608,1,Poor stitching,2024-06-02,Yes
RV8648119,P106747,67374775,4,Worth the price,2024-03-20,No
RV1265387,P938537,44775319,3,Exceeded expectations,2024-02-12,Yes
RV8880092,P553841,69938912,3,Color looks great,2024-02-13,No
RV7846373,P566526,89140349,1,Not satisfied with material,2024-10-26,No
RV8238354,P811645,66360921,1,Size was perfect,2024-07-31,No
RV8910286,P004322,80346708,3,Very good quality,2024-08-20,Yes
RV7380344,P194760,86902114,3,Color looks great,2024-08-30,Yes
RV8310108,P225998,82700487,2,Size was perfect,2024-07-15,No
RV2344197,P230142,23152237,2,Average product,2024-06-27,Yes
RV5561952,P767333,66585944,5,Very good quality,2024-09-08,Yes
RV7565831,P741044,92332106,5,Color looks great,2025-01-05,Yes
RV7252094,P926061,65985933,5,Size was perfect,2024-10-18,Yes
RV5870766,P985377,46644399,4,Exceeded expectations,2024-11-03,No
RV8590785,P702367,22301066,1,Not satisfied with material,2024-09-18,No
RV5116107,P931457,78584611,3,Highly recommended,2024-08-19,No
RV2929924,P191217,84208214,3,Very good quality,2024-12-28,Yes
RV3129167,P644461,94176053,2,Color looks great,2024-12-01,Yes
RV3694489,P023864,37975045,2,Not satisfied with material,2024-04-05,No
RV8022320,P876906,93581662,1,Color looks great,2024-06-22,Yes
RV9106028,P372214,65173469,2,Poor stitching,2024-12-05,No
RV7571393,P238148,79409442,2,Highly recommended,2025-01-16,No
RV9119948,P484951,88061835,5,Not satisfied with material,2024-11-01,Yes
RV4968699,P552007,53996551,4,Size was perfect,2024-11-22,Yes
RV7029905,P069137,85935169,3,Not satisfied with material,2024-02-18,No
RV5220625,P783054,35073233,2,Very good quality,2024-01-19,Yes
RV4772885,P568617,50425197,4,Size was perfect,2024-06-03,Yes
RV2115034,P251970,31079934,4,Size was perfect,2024-07-07,No
RV9134957,P876025,38906886,1,Highly recommended,2024-05-24,No
RV2607450,P892338,83909368,2,Value for money,2025-01-31,No
RV6673894,P775029,11410431,1,Worth the price,2024-07-28,No
RV9390086,P063062,19428408,3,Poor stitching,2024-02-08,No
RV2927520,P720565,50940294,1,Very good quality,2024-07-06,No
RV1394869,P411952,22490306,5,Average product,2024-01-27,No
RV9047002,P937289,69596577,1,Highly recommended,2024-12-08,Yes
RV2253690,P602691,59678796,5,Color looks great,2024-12-01,Yes
RV8385361,P485659,34646746,5,Average product,2024-10-17,Yes
RV1296478,P529114,82558189,2,Not satisfied with material,2024-01-24,Yes
RV4150107,P197255,50513423,4,Not satisfied with material,2024-08-20,Yes
RV9134664,P838197,74986019,5,Exceeded expectations,2024-04-21,No
RV1667232,P235532,63884860,2,Not satisfied with material,2024-08-22,Yes
RV7809142,P809557,75288419,1,Very good quality,2024-05-21,Yes
RV3849966,P750963,41867838,2,Size was perfect,2024-12-27,Yes
RV7715524,P225280,86567552,3,Value for money,2024-07-16,Yes
RV9446217,P650106,66105839,1,Color looks great,2024-10-15,No
RV6297984,P567079,17409043,4,Color looks great,2024-06-26,Yes
RV8471898,P938228,22088405,2,Size was perfect,2024-08-25,Yes
RV9900309,P500329,79030311,3,Worth the price,2024-09-12,No
RV7622120,P022832,16874189,4,Size was perfect,2024-08-22,Yes
RV7612757,P141372,42608114,1,Value for money,2024-01-27,Yes
RV2628327,P362567,60589505,1,Value for money,2024-05-29,Yes
RV7066526,P338668,73965951,5,Highly recommended,2024-03-07,Yes
RV6035174,P058508,99156423,4,Exceeded expectations,2024-04-25,Yes
RV8580945,P921071,98106909,4,Highly recommended,2025-01-16,Yes
RV7070249,P975969,21821521,5,Average product,2024-12-21,Yes
RV3298308,P211071,93058420,5,Highly recommended,2024-08-01,Yes
RV1612970,P068666,40960095,5,Highly recommended,2024-11-10,Yes
RV9064330,P905751,99591810,4,Not satisfied with material,2024-02-23,No
RV1549244,P068485,99940867,1,Poor stitching,2024-08-28,No
RV3316155,P914492,79308650,4,Very good quality,2024-03-14,Yes
RV4567405,P109600,28584916,4,Highly recommended,2024-01-27,No
RV4982685,P130664,78628519,5,Exceeded expectations,2024-04-16,Yes
RV8173191,P268520,38833855,2,Not satisfied with material,2024-04-22,No
RV6661514,P568864,84233520,1,Value for money,2024-07-19,No
RV3123165,P053388,71156052,2,Exceeded expectations,2024-06-08,Yes
RV3749846,P942132,48259079,1,Highly recommended,2024-02-16,No
RV7768553,P379142,23126195,2,Size was perfect,2024-12-05,No
RV3307222,P450641,69890860,3,Value for money,2024-03-08,Yes
RV7808582,P579611,98831208,5,Value for money,2024-12-31,No
RV9479463,P802300,39791388,3,Value for money,2024-03-09,Yes
RV7496057,P427536,69266805,2,Exceeded expectations,2025-01-20,No
RV9362183,P732515,52715731,5,Value for money,2024-01-11,Yes
RV7245620,P468061,88888442,5,Color looks great,2024-01-22,Yes
RV7876822,P568270,96429240,4,Average product,2024-01-09,Yes
RV2109284,P340876,42687772,4,Color looks great,2024-04-17,Yes
RV5520184,P614547,45393052,5,Not satisfied with material,2024-07-28,No
RV9716957,P935170,27756515,1,Color looks great,2024-04-24,Yes
RV2345830,P657566,74965135,5,Poor stitching,2024-07-12,No
RV4143652,P320896,78606006,1,Highly recommended,2024-01-26,No
RV1667847,P955002,80216572,4,Worth the price,2024-06-01,Yes
RV8597171,P378340,48561116,1,Average product,2024-06-24,No
RV3564569,P366298,99124932,1,Value for money,2024-05-01,Yes
RV3618142,P222995,40760063,4,Size was perfect,2024-06-21,Yes
RV3149826,P873327,98805209,5,Average product,2024-03-24,No
RV5484229,P440031,15598074,2,Size was perfect,2025-01-12,No
RV8988972,P828338,61045756,2,Size was perfect,2024-10-26,Yes
RV2828586,P178480,95592064,4,Average product,2024-01-02,Yes
RV8669989,P064120,32390075,3,Very good quality,2024-10-05,No
RV7105658,P797173,56500173,3,Color looks great,2024-08-21,No
RV7151377,P151727,74239887,5,Color looks great,2024-06-23,No
RV4815865,P189808,35668924,2,Worth the price,2024-07-09,No
RV7161988,P215363,35445678,5,Highly recommended,2024-10-02,No
