inventory_id,product_id,brand,available_stock,warehouse,restock_date,stock_status
INV8911805,P320253,Brand_37,176,Chennai FC,,In Stock
INV2230679,P689517,Brand_49,218,Bangalore FC,,In Stock
INV5482146,P477891,Brand_19,210,Hyderabad FC,,In Stock
INV5120477,P071712,Brand_4,381,Mumbai FC,,In Stock
INV6674521,P764523,Brand_18,170,Mumbai FC,,In Stock
INV6463156,P713039,Brand_42,53,Chennai FC,,In Stock
INV7544008,P428696,Brand_43,9,Hyderabad FC,2026-03-26,Low Stock
INV3709176,P758688,Brand_41,386,Mumbai FC,,In Stock
INV1519799,P821221,Brand_34,381,Hyderabad FC,,In Stock
INV5119592,P385797,Brand_12,252,Delhi FC,,In Stock
INV6877356,P428500,Brand_19,228,Pune FC,,In Stock
INV7953067,P506392,Brand_23,329,Bangalore FC,,In Stock
INV1132808,P213315,Brand_10,127,Pune FC,,In Stock
INV8636893,P061950,Brand_43,328,Hyderabad FC,,In Stock
INV9307118,P846836,Brand_45,308,Chennai FC,,In Stock
INV3570188,P828133,Brand_10,304,Bangalore FC,,In Stock
INV6961044,P699273,Brand_47,89,Hyderabad FC,,In Stock
INV3893240,P646403,Brand_17,398,Pune FC,,In Stock
INV9919396,P040611,Brand_3,268,Hyderabad FC,,In Stock
INV6302155,P792733,Brand_39,435,Bangalore FC,,In Stock
INV3543762,P917930,Brand_14,13,Mumbai FC,2026-04-15,Low Stock
INV1130256,P805334,Brand_30,204,Delhi FC,,In Stock
INV4922635,P648216,Brand_6,222,Hyderabad FC,,In Stock
INV8008024,P379921,Brand_19,365,Bangalore FC,,In Stock
INV8628699,P418319,Brand_34,73,Bangalore FC,,In Stock
INV6165657,P903880,Brand_45,397,Pune FC,,In Stock
INV8125282,P903281,Brand_28,130,Delhi FC,,In Stock
INV3485663,P555133,Brand_29,348,Pune FC,,In Stock
INV7013104,P144172,Brand_43,430,Delhi FC,,In Stock
INV8284327,P034044,Brand_37,271,Chennai FC,,In Stock
INV6064040,P730771,Brand_17,188,Mumbai FC,,In Stock
INV9800412,P230266,Brand_10,13,Delhi FC,2026-03-23,Low Stock
INV9026894,P986441,Brand_32,2,Pune FC,2026-02-25,Low Stock
INV5183734,P681777,Brand_31,365,Delhi FC,,In Stock
INV5419241,P793973,Brand_25,113,Mumbai FC,,In Stock
INV7833584,P499556,Brand_12,363,Hyderabad FC,,In Stock
INV9296129,P975239,Brand_12,493,Chennai FC,,In Stock
INV3551696,P213918,Brand_28,64,Chennai FC,,In Stock
INV2143707,P806175,Brand_39,210,Delhi FC,,In Stock
INV1029094,P109438,Brand_44,181,Mumbai FC,,In Stock
INV9972367,P230266,Brand_10,266,Delhi FC,,In Stock
INV2176723,P109780,Brand_11,240,Chennai FC,,In Stock
INV1595193,P794822,Brand_30,349,Delhi FC,,In Stock
INV8777092,P798826,Brand_46,336,Chennai FC,,In Stock
INV2537430,P834472,Brand_19,341,Delhi FC,,In Stock
INV5326158,P748361,Brand_42,324,Chennai FC,,In Stock
INV1134394,P071530,Brand_19,252,Bangalore FC,,In Stock
INV3772879,P243224,Brand_20,267,Pune FC,,In Stock
INV2796923,P904862,Brand_25,372,Hyderabad FC,,In Stock
INV3714389,P519386,Brand_46,252,Hyderabad FC,,In Stock
INV6668235,P894202,Brand_10,252,Chennai FC,,In Stock
INV9815914,P072095,Brand_4,181,Chennai FC,,In Stock
INV3029425,P637051,Brand_41,297,Pune FC,,In Stock
INV5204765,P202809,Brand_29,119,Pune FC,,In Stock
INV2573233,P614547,Brand_29,155,Delhi FC,,In Stock
INV2393005,P629766,Brand_7,214,Chennai FC,,In Stock
INV1484201,P619823,Brand_10,136,Bangalore FC,,In Stock
INV3949547,P641860,Brand_37,307,Bangalore FC,,In Stock
INV2589982,P003237,Brand_27,343,Mumbai FC,,In Stock
INV7297721,P042591,Brand_13,168,Delhi FC,,In Stock
INV6199344,P842487,Brand_50,482,Chennai FC,,In Stock
INV2762237,P497515,Brand_47,201,Chennai FC,,In Stock
INV6806545,P168403,Brand_33,75,Hyderabad FC,,In Stock
INV4593840,P489707,Brand_3,99,Delhi FC,,In Stock
INV6871994,P651179,Brand_13,210,Delhi FC,,In Stock
INV2145672,P687575,Brand_4,400,Delhi FC,,In Stock
INV2778171,P834765,Brand_14,246,Hyderabad FC,,In Stock
INV3152823,P110759,Brand_34,46,Mumbai FC,2026-04-09,Low Stock
INV6341691,P381725,Brand_29,308,Bangalore FC,,In Stock
INV1837794,P523806,Brand_32,122,Chennai FC,,In Stock
INV1840470,P704946,Brand_33,100,Hyderabad FC,,In Stock
INV1113186,P141125,Brand_22,99,Hyderabad FC,,In Stock
INV1918688,P503417,Brand_39,27,Hyderabad FC,2026-02-18,Low Stock
INV1172629,P490067,Brand_37,141,Chennai FC,,In Stock
INV1553732,P161741,Brand_11,277,Mumbai FC,,In Stock
INV3815033,P214319,Brand_18,281,Mumbai FC,,In Stock
INV5742500,P657300,Brand_45,151,Mumbai FC,,In Stock
INV8105611,P999568,Brand_46,324,Chennai FC,,In Stock
INV1553412,P659797,Brand_23,144,Mumbai FC,,In Stock
INV7033967,P482185,Brand_17,417,Bangalore FC,,In Stock
INV6640272,P460568,Brand_21,60,Chennai FC,,In Stock
INV2743109,P592010,Brand_36,290,Hyderabad FC,,In Stock
INV1243101,P345966,Brand_10,309,Chennai FC,,In Stock
INV5718098,P135243,Brand_33,491,Chennai FC,,In Stock
INV6055366,P197526,Brand_5,299,Delhi FC,,In Stock
INV9106677,P020318,Brand_20,304,Delhi FC,,In Stock
INV5604472,P141695,Brand_30,323,Hyderabad FC,,In Stock
INV1347909,P538610,Brand_8,433,Chennai FC,,In Stock
INV7511320,P475578,Brand_33,260,Delhi FC,,In Stock
INV4679837,P664374,Brand_37,474,Pune FC,,In Stock
INV5565074,P641944,Brand_28,370,Mumbai FC,,In Stock
INV4485238,P904012,Brand_12,393,Pune FC,,In Stock
INV4820458,P402747,Brand_33,199,Bangalore FC,,In Stock
INV5184977,P413202,Brand_1,291,Chennai FC,,In Stock
INV7558040,P353642,Brand_49,282,Bangalore FC,,In Stock
INV6754973,P805564,Brand_41,444,Mumbai FC,,In Stock
INV6133088,P268228,Brand_20,13,Chennai FC,2026-04-04,Low Stock
INV2086559,P935932,Brand_48,492,Delhi FC,,In Stock
INV2269037,P888176,Brand_35,459,Chennai FC,,In Stock
INV9237281,P411308,Brand_23,371,Bangalore FC,,In Stock
INV8481375,P392440,Brand_25,219,Bangalore FC,,In Stock
INV4142950,P457053,Brand_2,104,Bangalore FC,,In Stock
INV2414508,P560564,Brand_42,267,Hyderabad FC,,In Stock
INV6318425,P264330,Brand_30,106,Delhi FC,,In Stock
INV5697513,P983115,Brand_12,471,Chennai FC,,In Stock
INV4687999,P956035,Brand_23,213,Pune FC,,In Stock
INV1697036,P080833,Brand_27,197,Mumbai FC,,In Stock
INV6979348,P195979,Brand_19,462,Pune FC,,In Stock
INV3641353,P292529,Brand_23,214,Chennai FC,,In Stock
INV4289584,P172615,Brand_35,276,Pune FC,,In Stock
INV7002771,P323866,Brand_46,420,Mumbai FC,,In Stock
INV5068749,P054156,Brand_25,261,Bangalore FC,,In Stock
INV8792560,P209739,Brand_7,251,Pune FC,,In Stock
INV7036920,P506877,Brand_35,324,Mumbai FC,,In Stock
INV6172984,P777818,Brand_46,227,Delhi FC,,In Stock
INV8745675,P301113,Brand_43,216,Chennai FC,,In Stock
INV8679715,P531153,Brand_35,443,Hyderabad FC,,In Stock
INV2340656,P336048,Brand_20,140,Delhi FC,,In Stock
INV2713893,P468434,Brand_39,447,Delhi FC,,In Stock
INV9842708,P705050,Brand_3,328,Mumbai FC,,In Stock
INV2351270,P943721,Brand_26,450,Delhi FC,,In Stock
INV4357394,P441729,Brand_5,84,Pune FC,,In Stock
INV3667738,P366778,Brand_48,165,Bangalore FC,,In Stock
INV9113767,P865493,Brand_16,74,Chennai FC,,In Stock
INV3401622,P456866,Brand_18,157,Chennai FC,,In Stock
INV1466471,P761152,Brand_1,101,Hyderabad FC,,In Stock
INV7829321,P075275,Brand_24,430,Mumbai FC,,In Stock
INV5289802,P654961,Brand_21,3,Bangalore FC,2026-03-08,Low Stock
INV1289717,P216902,Brand_47,192,Pune FC,,In Stock
INV1112566,P242781,Brand_25,194,Mumbai FC,,In Stock
INV6190611,P235623,Brand_8,350,Mumbai FC,,In Stock
INV7966671,P188651,Brand_33,499,Mumbai FC,,In Stock
INV9835207,P903710,Brand_40,403,Chennai FC,,In Stock
INV7741933,P247371,Brand_14,376,Hyderabad FC,,In Stock
INV4584603,P361252,Brand_36,214,Chennai FC,,In Stock
INV7899973,P735221,Brand_42,231,Hyderabad FC,,In Stock
INV7572383,P232345,Brand_10,377,Hyderabad FC,,In Stock
INV3699259,P237318,Brand_39,183,Chennai FC,,In Stock
INV8374677,P870402,Brand_1,387,Pune FC,,In Stock
INV2703167,P122453,Brand_2,323,Pune FC,,In Stock
INV9407027,P668182,Brand_41,427,Pune FC,,In Stock
INV9678006,P469009,Brand_41,462,Bangalore FC,,In Stock
INV1182254,P581021,Brand_14,225,Mumbai FC,,In Stock
INV4913201,P770671,Brand_41,275,Pune FC,,In Stock
INV8994872,P455377,Brand_50,79,Hyderabad FC,,In Stock
INV7696767,P729674,Brand_11,259,Delhi FC,,In Stock
INV3837346,P371122,Brand_15,271,Bangalore FC,,In Stock
INV5321774,P945125,Brand_7,0,Pune FC,2026-02-22,Out of Stock
INV4327104,P457037,Brand_44,417,Delhi FC,,In Stock
INV1996475,P634677,Brand_37,488,Mumbai FC,,In Stock
INV2789488,P904396,Brand_34,420,Pune FC,,In Stock
INV2428970,P187128,Brand_11,182,Chennai FC,,In Stock
INV1185952,P632317,Brand_16,0,Hyderabad FC,2026-03-02,Out of Stock
INV2961243,P625922,Brand_33,467,Hyderabad FC,,In Stock
INV1459538,P176959,Brand_33,159,Bangalore FC,,In Stock
INV5887116,P987693,Brand_35,241,Pune FC,,In Stock
INV8051983,P826086,Brand_33,116,Pune FC,,In Stock
INV4921375,P259645,Brand_16,385,Delhi FC,,In Stock
INV4200570,P378780,Brand_26,308,Pune FC,,In Stock
INV8490971,P175365,Brand_46,253,Hyderabad FC,,In Stock
INV3762009,P671775,Brand_41,352,Delhi FC,,In Stock
INV6475112,P626396,Brand_49,190,Chennai FC,,In Stock
INV3790955,P856855,Brand_11,187,Pune FC,,In Stock
INV4973010,P654374,Brand_16,418,Delhi FC,,In Stock
INV8101324,P516511,Brand_9,273,Hyderabad FC,,In Stock
INV9725622,P448057,Brand_46,419,Hyderabad FC,,In Stock
INV7324605,P482185,Brand_17,500,Pune FC,,In Stock
INV7051044,P899585,Brand_32,105,Hyderabad FC,,In Stock
INV2654683,P379387,Brand_4,158,Bangalore FC,,In Stock
INV4480250,P697948,Brand_46,365,Delhi FC,,In Stock
INV5708095,P229021,Brand_10,409,Pune FC,,In Stock
INV5094462,P033173,Brand_8,58,Hyderabad FC,,In Stock
INV5815785,P176642,Brand_10,215,Mumbai FC,,In Stock
INV3590655,P200282,Brand_35,405,Bangalore FC,,In Stock
INV5327675,P976550,Brand_3,365,Bangalore FC,,In Stock
INV1503478,P259555,Brand_9,476,Hyderabad FC,,In Stock
INV5793381,P783925,Brand_50,349,Delhi FC,,In Stock
INV1425668,P831567,Brand_24,44,Pune FC,2026-04-08,Low Stock
INV6156754,P209209,Brand_42,163,Mumbai FC,,In Stock
INV8458946,P546732,Brand_4,289,Hyderabad FC,,In Stock
INV3008180,P639843,Brand_5,322,Pune FC,,In Stock
INV9022516,P887616,Brand_46,156,Pune FC,,In Stock
INV3858321,P345729,Brand_22,249,Mumbai FC,,In Stock
INV2915084,P992795,Brand_39,152,Bangalore FC,,In Stock
INV4584437,P063055,Brand_44,389,Pune FC,,In Stock
INV5204933,P525520,Brand_14,145,Mumbai FC,,In Stock
INV7798589,P767562,Brand_3,178,Delhi FC,,In Stock
INV6090908,P685834,Brand_28,266,Mumbai FC,,In Stock
INV3898090,P385523,Brand_20,441,Chennai FC,,In Stock
INV5314958,P243224,Brand_20,296,Chennai FC,,In Stock
INV6800966,P820865,Brand_10,378,Chennai FC,,In Stock
INV5097213,P957437,Brand_5,30,Chennai FC,2026-04-09,Low Stock
INV6688019,P466197,Brand_36,483,Chennai FC,,In Stock
INV7302891,P593955,Brand_34,278,Hyderabad FC,,In Stock
INV5127822,P614410,Brand_34,394,Pune FC,,In Stock
INV4570592,P554321,Brand_46,467,Delhi FC,,In Stock
INV8534198,P680835,Brand_14,394,Hyderabad FC,,In Stock
INV7318139,P197524,Brand_37,419,Bangalore FC,,In Stock
INV3733801,P872009,Brand_26,191,Hyderabad FC,,In Stock
INV8122023,P692513,Brand_6,148,Chennai FC,,In Stock
INV7632100,P834308,Brand_15,216,Pune FC,,In Stock
INV1954982,P235879,Brand_24,322,Hyderabad FC,,In Stock
INV5179238,P214746,Brand_24,57,Delhi FC,,In Stock
INV2919480,P700001,Brand_6,19,Pune FC,2026-04-05,Low Stock
INV9452887,P184103,Brand_25,132,Delhi FC,,In Stock
INV3411270,P399959,Brand_31,58,Bangalore FC,,In Stock
INV4356434,P827889,Brand_38,461,Bangalore FC,,In Stock
INV9216139,P036329,Brand_21,258,Chennai FC,,In Stock
INV8918530,P565848,Brand_43,165,Mumbai FC,,In Stock
INV4853655,P324050,Brand_43,28,Mumbai FC,2026-02-20,Low Stock
INV6247450,P647949,Brand_41,331,Mumbai FC,,In Stock
INV5409124,P223322,Brand_37,280,Mumbai FC,,In Stock
INV3892924,P609682,Brand_20,293,Mumbai FC,,In Stock
INV3967002,P190829,Brand_26,58,Delhi FC,,In Stock
INV7461465,P794398,Brand_48,29,Hyderabad FC,2026-02-21,Low Stock
INV9882898,P716631,Brand_9,481,Mumbai FC,,In Stock
INV2620776,P397160,Brand_11,360,Pune FC,,In Stock
INV7341731,P415188,Brand_36,439,Delhi FC,,In Stock
INV7673678,P631879,Brand_43,20,Hyderabad FC,2026-03-06,Low Stock
INV8032940,P562750,Brand_22,153,Bangalore FC,,In Stock
INV5517191,P706669,Brand_36,351,Mumbai FC,,In Stock
INV4881542,P522850,Brand_2,193,Pune FC,,In Stock
INV8302062,P934410,Brand_9,24,Hyderabad FC,2026-02-24,Low Stock
INV6473732,P176753,Brand_19,58,Delhi FC,,In Stock
INV5665106,P699020,Brand_37,157,Delhi FC,,In Stock
INV4640627,P411693,Brand_10,414,Hyderabad FC,,In Stock
INV5388815,P617727,Brand_25,398,Mumbai FC,,In Stock
INV8956720,P163945,Brand_11,256,Bangalore FC,,In Stock
INV1346454,P463360,Brand_43,292,Pune FC,,In Stock
INV8002952,P251468,Brand_44,278,Pune FC,,In Stock
INV4503031,P383492,Brand_43,115,Delhi FC,,In Stock
INV9552315,P884248,Brand_41,41,Chennai FC,2026-03-30,Low Stock
INV8968126,P309631,Brand_31,346,Pune FC,,In Stock
INV5189716,P798677,Brand_24,223,Chennai FC,,In Stock
INV7578631,P539532,Brand_9,173,Delhi FC,,In Stock
INV4601538,P838370,Brand_49,219,Delhi FC,,In Stock
INV3664746,P383424,Brand_9,374,Mumbai FC,,In Stock
INV6634856,P363664,Brand_12,380,Hyderabad FC,,In Stock
INV6809186,P438792,Brand_15,308,Delhi FC,,In Stock
INV3733406,P198655,Brand_44,72,Delhi FC,,In Stock
INV7624663,P596664,Brand_28,263,Delhi FC,,In Stock
INV3396807,P340446,Brand_10,247,Chennai FC,,In Stock
INV1706699,P147601,Brand_10,7,Delhi FC,2026-03-25,Low Stock
INV9919897,P340252,Brand_42,291,Hyderabad FC,,In Stock
INV2123598,P282437,Brand_37,351,Delhi FC,,In Stock
INV1053708,P123775,Brand_44,500,Mumbai FC,,In Stock
INV3711563,P133401,Brand_4,384,Bangalore FC,,In Stock
INV7526857,P634492,Brand_37,306,Delhi FC,,In Stock
INV8082246,P796845,Brand_30,431,Hyderabad FC,,In Stock
INV9301457,P613421,Brand_15,378,Bangalore FC,,In Stock
INV7553470,P634153,Brand_50,178,Bangalore FC,,In Stock
INV7970896,P932558,Brand_28,281,Hyderabad FC,,In Stock
INV2613758,P146710,Brand_43,485,Mumbai FC,,In Stock
INV4575040,P752422,Brand_27,374,Hyderabad FC,,In Stock
INV7417956,P957329,Brand_39,226,Pune FC,,In Stock
INV8335942,P812603,Brand_5,347,Pune FC,,In Stock
INV3069043,P171300,Brand_40,197,Hyderabad FC,,In Stock
INV9939053,P789379,Brand_17,363,Mumbai FC,,In Stock
INV5319947,P105155,Brand_48,42,Hyderabad FC,2026-03-11,Low Stock
INV1400308,P246557,Brand_24,20,Pune FC,2026-02-27,Low Stock
INV1525735,P940363,Brand_13,158,Chennai FC,,In Stock
INV3328433,P353764,Brand_37,110,Chennai FC,,In Stock
INV3003129,P863145,Brand_7,143,Pune FC,,In Stock
INV9252003,P468459,Brand_45,13,Pune FC,2026-04-17,Low Stock
INV3736846,P852725,Brand_45,345,Hyderabad FC,,In Stock
INV1781851,P821221,Brand_34,316,Chennai FC,,In Stock
INV8442825,P159207,Brand_15,388,Chennai FC,,In Stock
INV2755482,P931684,Brand_42,406,Pune FC,,In Stock
INV4503535,P545873,Brand_15,489,Delhi FC,,In Stock
INV3287871,P106909,Brand_6,355,Bangalore FC,,In Stock
INV5800013,P149987,Brand_12,387,Mumbai FC,,In Stock
INV6378256,P585961,Brand_35,439,Chennai FC,,In Stock
INV8021495,P236674,Brand_42,2,Bangalore FC,2026-02-25,Low Stock
INV1062177,P666808,Brand_42,311,Bangalore FC,,In Stock
INV6065101,P211787,Brand_6,305,Pune FC,,In Stock
INV2521507,P637661,Brand_25,47,Pune FC,2026-03-24,Low Stock
INV9720640,P344077,Brand_6,100,Delhi FC,,In Stock
INV1924101,P694939,Brand_41,431,Pune FC,,In Stock
INV6671112,P859771,Brand_45,395,Pune FC,,In Stock
INV1456538,P179580,Brand_20,329,Mumbai FC,,In Stock
INV6160047,P838719,Brand_24,132,Hyderabad FC,,In Stock
INV9932143,P183071,Brand_6,157,Mumbai FC,,In Stock
INV3076386,P436693,Brand_34,95,Mumbai FC,,In Stock
INV3836453,P184846,Brand_27,446,Hyderabad FC,,In Stock
INV5695101,P784963,Brand_2,33,Bangalore FC,2026-03-11,Low Stock
INV1513461,P112870,Brand_25,433,Mumbai FC,,In Stock
INV2091009,P201356,Brand_14,296,Hyderabad FC,,In Stock
INV2441415,P057809,Brand_9,146,Pune FC,,In Stock
INV7652666,P052517,Brand_49,167,Bangalore FC,,In Stock
INV2317988,P167919,Brand_32,98,Hyderabad FC,,In Stock
INV5827356,P470167,Brand_4,235,Hyderabad FC,,In Stock
INV7387144,P664802,Brand_33,427,Hyderabad FC,,In Stock
INV6741517,P274882,Brand_30,470,Pune FC,,In Stock
INV9475065,P809488,Brand_32,319,Mumbai FC,,In Stock
INV9881320,P048240,Brand_22,362,Chennai FC,,In Stock
INV6555576,P186205,Brand_31,33,Bangalore FC,2026-03-09,Low Stock
INV3515029,P596310,Brand_36,489,Pune FC,,In Stock
INV9429110,P747836,Brand_17,66,Delhi FC,,In Stock
INV8833725,P753338,Brand_39,103,Pune FC,,In Stock
INV8172153,P497174,Brand_37,60,Pune FC,,In Stock
INV9134379,P608916,Brand_27,263,Delhi FC,,In Stock
INV1079700,P755419,Brand_12,105,Hyderabad FC,,In Stock
INV7557961,P917893,Brand_16,380,Chennai FC,,In Stock
INV2473829,P947426,Brand_47,73,Chennai FC,,In Stock
INV3158297,P711457,Brand_41,380,Bangalore FC,,In Stock
INV8761247,P687434,Brand_21,431,Chennai FC,,In Stock
INV9431320,P823803,Brand_21,378,Delhi FC,,In Stock
INV1003819,P182846,Brand_38,137,Pune FC,,In Stock
INV5221896,P724372,Brand_27,350,Bangalore FC,,In Stock
INV5910635,P275369,Brand_37,38,Bangalore FC,2026-02-25,Low Stock
INV8896866,P638126,Brand_6,251,Mumbai FC,,In Stock
INV4808645,P817664,Brand_39,160,Delhi FC,,In Stock
INV8521358,P132201,Brand_4,97,Hyderabad FC,,In Stock
INV8218855,P301849,Brand_38,212,Mumbai FC,,In Stock
INV7289916,P132477,Brand_23,341,Delhi FC,,In Stock
INV1668079,P082734,Brand_47,460,Hyderabad FC,,In Stock
INV6335206,P277225,Brand_14,415,Hyderabad FC,,In Stock
INV9337897,P951406,Brand_32,472,Delhi FC,,In Stock
INV3174672,P491416,Brand_16,156,Hyderabad FC,,In Stock
INV9127744,P766921,Brand_3,373,Mumbai FC,,In Stock
INV5388994,P394667,Brand_13,470,Hyderabad FC,,In Stock
INV6741712,P730324,Brand_46,15,Pune FC,2026-03-01,Low Stock
INV6337773,P364571,Brand_25,390,Bangalore FC,,In Stock
INV9460171,P855005,Brand_13,226,Delhi FC,,In Stock
INV7972907,P822598,Brand_33,23,Bangalore FC,2026-03-05,Low Stock
INV1196673,P140522,Brand_22,338,Pune FC,,In Stock
INV6812805,P810998,Brand_48,320,Hyderabad FC,,In Stock
INV1930050,P258600,Brand_26,181,Hyderabad FC,,In Stock
INV1071230,P820919,Brand_2,274,Hyderabad FC,,In Stock
INV5443515,P842630,Brand_15,346,Pune FC,,In Stock
INV9424372,P955853,Brand_19,416,Delhi FC,,In Stock
INV4494608,P761152,Brand_1,453,Bangalore FC,,In Stock
INV8548770,P483800,Brand_35,122,Mumbai FC,,In Stock
INV7081634,P547485,Brand_47,55,Delhi FC,,In Stock
INV1199643,P258620,Brand_26,118,Delhi FC,,In Stock
INV3599434,P149197,Brand_9,7,Delhi FC,2026-03-08,Low Stock
INV8087577,P578658,Brand_8,76,Delhi FC,,In Stock
INV5583982,P173652,Brand_44,439,Mumbai FC,,In Stock
INV5068378,P462773,Brand_47,112,Pune FC,,In Stock
INV5962669,P853223,Brand_21,484,Mumbai FC,,In Stock
INV8686163,P540274,Brand_24,274,Mumbai FC,,In Stock
INV7442244,P838805,Brand_25,37,Chennai FC,2026-03-10,Low Stock
INV1946700,P072709,Brand_30,279,Delhi FC,,In Stock
INV9217026,P563475,Brand_29,370,Delhi FC,,In Stock
INV2456123,P367200,Brand_41,250,Chennai FC,,In Stock
INV5628388,P391642,Brand_16,297,Hyderabad FC,,In Stock
INV8927554,P580266,Brand_2,491,Pune FC,,In Stock
INV4612746,P834718,Brand_25,103,Mumbai FC,,In Stock
INV9823261,P255673,Brand_24,456,Chennai FC,,In Stock
INV2974194,P400330,Brand_14,230,Pune FC,,In Stock
INV5948142,P155023,Brand_19,445,Chennai FC,,In Stock
INV2675861,P922627,Brand_30,430,Hyderabad FC,,In Stock
INV5194579,P440276,Brand_41,122,Bangalore FC,,In Stock
INV1598873,P071207,Brand_15,392,Hyderabad FC,,In Stock
INV8966949,P314951,Brand_17,457,Chennai FC,,In Stock
INV7223614,P377065,Brand_37,243,Mumbai FC,,In Stock
INV1976562,P528102,Brand_47,218,Delhi FC,,In Stock
INV4702322,P192711,Brand_3,204,Chennai FC,,In Stock
INV3785482,P069935,Brand_27,97,Hyderabad FC,,In Stock
INV1178035,P175365,Brand_46,223,Hyderabad FC,,In Stock
INV9422624,P995335,Brand_12,114,Bangalore FC,,In Stock
INV8518005,P691189,Brand_35,408,Bangalore FC,,In Stock
INV4959657,P711359,Brand_50,222,Mumbai FC,,In Stock
INV3133412,P233270,Brand_47,198,Hyderabad FC,,In Stock
INV5187846,P072120,Brand_15,392,Bangalore FC,,In Stock
INV9919317,P449364,Brand_28,122,Bangalore FC,,In Stock
INV7750786,P441542,Brand_7,437,Delhi FC,,In Stock
INV5777979,P895771,Brand_13,130,Chennai FC,,In Stock
INV7230868,P909967,Brand_11,252,Bangalore FC,,In Stock
INV1636011,P783943,Brand_40,447,Hyderabad FC,,In Stock
INV5196524,P214300,Brand_10,2,Chennai FC,2026-04-11,Low Stock
INV3993604,P899619,Brand_10,127,Pune FC,,In Stock
INV3441281,P703626,Brand_19,83,Delhi FC,,In Stock
INV9514397,P538519,Brand_38,359,Delhi FC,,In Stock
INV8926367,P695649,Brand_12,296,Bangalore FC,,In Stock
INV8907402,P306162,Brand_26,34,Delhi FC,2026-02-25,Low Stock
INV1886807,P133327,Brand_31,380,Bangalore FC,,In Stock
INV1258257,P101339,Brand_16,98,Delhi FC,,In Stock
INV3770119,P338066,Brand_37,488,Bangalore FC,,In Stock
INV2727871,P989743,Brand_1,396,Pune FC,,In Stock
INV9888531,P091643,Brand_6,262,Chennai FC,,In Stock
INV8609424,P227617,Brand_17,186,Chennai FC,,In Stock
INV8357478,P178960,Brand_38,296,Bangalore FC,,In Stock
INV9680338,P569815,Brand_26,467,Pune FC,,In Stock
INV2895796,P525759,Brand_36,266,Delhi FC,,In Stock
INV3251579,P232345,Brand_10,167,Delhi FC,,In Stock
INV4562630,P143372,Brand_19,336,Delhi FC,,In Stock
INV1274511,P675916,Brand_2,401,Mumbai FC,,In Stock
INV7970508,P476707,Brand_15,353,Delhi FC,,In Stock
INV1107926,P861850,Brand_36,19,Hyderabad FC,2026-03-29,Low Stock
INV1839025,P400427,Brand_12,456,Hyderabad FC,,In Stock
INV6331614,P382740,Brand_27,158,Delhi FC,,In Stock
INV2305930,P581927,Brand_40,367,Bangalore FC,,In Stock
INV1151537,P309605,Brand_42,429,Chennai FC,,In Stock
INV2867610,P312616,Brand_24,1,Mumbai FC,2026-04-08,Low Stock
INV9797501,P025581,Brand_20,269,Delhi FC,,In Stock
INV4253014,P961722,Brand_4,468,Mumbai FC,,In Stock
INV1683082,P942132,Brand_27,494,Delhi FC,,In Stock
INV8841560,P314321,Brand_24,240,Delhi FC,,In Stock
INV7682380,P097552,Brand_9,222,Delhi FC,,In Stock
INV2308383,P529486,Brand_27,111,Mumbai FC,,In Stock
INV6204038,P141893,Brand_28,274,Hyderabad FC,,In Stock
INV3459138,P153213,Brand_25,411,Delhi FC,,In Stock
INV3668318,P339658,Brand_22,200,Hyderabad FC,,In Stock
INV3991528,P773965,Brand_16,330,Pune FC,,In Stock
INV2226117,P565173,Brand_40,185,Delhi FC,,In Stock
INV5697242,P907333,Brand_21,81,Pune FC,,In Stock
INV5931858,P908410,Brand_9,207,Pune FC,,In Stock
INV4793956,P851736,Brand_12,157,Hyderabad FC,,In Stock
INV6975132,P241158,Brand_34,338,Chennai FC,,In Stock
INV4256892,P741365,Brand_33,343,Pune FC,,In Stock
INV5042212,P282120,Brand_38,87,Hyderabad FC,,In Stock
