order_id,order_date,customer_id,product_id,units_sold,total_sales,payment_method,order_status
O5081836,2024-06-24,93386628,P456584,1,999.5,UPI,Cancelled
O7470034,2024-05-12,90768825,P192730,1,249.5,Wallet,Cancelled
O3088397,2024-01-15,47587444,P017083,2,3498.6,UPI,Returned
O6074910,2024-02-01,84290484,P727795,2,1598.4,UPI,Delivered
O3462544,2025-01-26,26319335,P023864,2,3798.1,UPI,Delivered
O5248684,2024-08-18,30065691,P423892,2,2698.2,COD,Delivered
O6496886,2024-07-06,28469443,P664020,4,7596.2,COD,Cancelled
O2173397,2024-12-06,25213001,P417941,1,299.4,Wallet,Cancelled
O6772668,2024-10-03,27740220,P384888,2,1188.3,Wallet,Delivered
O4406608,2024-07-03,59070744,P132668,2,3998.4,UPI,Delivered
O1736251,2024-12-12,83671214,P345760,4,3796.2,COD,Cancelled
O2451432,2024-08-28,62535361,P862259,3,5097.45,UPI,Cancelled
O9439336,2025-01-14,96360609,P478206,2,3598.2,UPI,Delivered
O1861388,2024-01-15,50425197,P657330,1,974.25,Wallet,Returned
O7185166,2024-07-26,34777405,P777844,1,2249.1,COD,Returned
O3670405,2024-07-04,79762121,P703828,1,2374.05,UPI,Returned
O7833425,2024-11-17,40861942,P043489,1,849.15,Wallet,Cancelled
O7087225,2024-04-30,53744028,P374804,1,1039.2,Wallet,Delivered
O6962576,2024-08-08,24298028,P534563,3,4272.15,Card,Returned
O1197073,2024-12-13,15222622,P149340,3,5097.45,Card,Returned
O5419199,2024-11-26,65261066,P150374,2,1299.0,COD,Returned
O1996875,2024-11-13,71286255,P758688,2,848.3,Card,Returned
O5026556,2024-10-24,66604911,P227539,1,1424.05,Wallet,Cancelled
O1081107,2025-01-05,34660833,P275449,3,3507.3,COD,Delivered
O1002572,2024-01-07,43812425,P670601,4,3117.6,COD,Delivered
O2640710,2025-01-21,25669152,P377782,3,5697.15,COD,Returned
O5786158,2024-10-30,15416840,P302460,4,5696.2,COD,Delivered
O9599297,2024-09-19,15345786,P025723,1,1104.15,Wallet,Cancelled
O8385175,2024-12-07,39953188,P295767,1,649.5,COD,Returned
O1762502,2024-01-19,92388203,P139956,1,1234.05,UPI,Returned
O3159065,2024-08-06,42010161,P084787,3,2248.5,Wallet,Cancelled
O7638841,2025-01-05,30266619,P281891,2,999.0,Wallet,Cancelled
O2864321,2024-10-28,62616617,P462726,1,629.1,Card,Returned
O1590823,2024-01-03,19037483,P717673,1,489.3,COD,Returned
O8456580,2024-09-14,29347552,P717912,4,4796.8,Card,Returned
O3289041,2024-08-14,44957043,P535134,1,299.4,Wallet,Cancelled
O5195705,2024-05-31,98716899,P863145,1,1234.05,UPI,Returned
O1885289,2024-09-27,28552351,P060847,4,1398.0,Card,Delivered
O8626078,2024-07-29,36258655,P403284,4,2097.0,COD,Cancelled
O3968148,2024-10-31,64911245,P821590,2,2548.3,Wallet,Returned
O2678509,2024-10-12,21582884,P481655,2,4748.1,Card,Delivered
O3749241,2024-12-16,12527340,P070874,2,848.3,Wallet,Returned
O8270736,2024-09-22,55193795,P439361,2,1698.3,COD,Cancelled
O3114148,2024-09-01,81514353,P067496,3,5697.15,UPI,Delivered
O2655802,2024-05-17,81306532,P565848,3,1798.2,Card,Cancelled
O9769488,2025-01-20,14659066,P558763,3,2397.6,Wallet,Cancelled
O4080372,2025-02-02,59933699,P175168,2,1118.4,COD,Delivered
O3010516,2024-11-21,35531476,P297985,4,7596.2,COD,Cancelled
O1456166,2024-01-29,35575721,P991954,2,1818.6,Card,Cancelled
O1049349,2024-11-03,68444178,P360889,3,3702.15,Wallet,Returned
O7437758,2024-02-18,56971655,P277757,4,8996.4,Card,Delivered
O3547855,2025-02-01,66962653,P453341,2,3498.6,Wallet,Cancelled
O3392931,2024-09-04,74707695,P335095,1,489.3,Wallet,Returned
O8682354,2024-10-06,76279449,P503391,2,2208.3,UPI,Cancelled
O5545640,2024-12-04,42910119,P316107,2,3498.6,Card,Delivered
O2572080,2024-09-05,55963613,P310743,4,5997.6,Wallet,Returned
O9992604,2024-10-20,24942255,P419216,2,2998.5,Wallet,Returned
O9084331,2024-01-29,97879775,P076187,4,2376.6,Card,Cancelled
O4967409,2024-08-21,83861025,P656581,2,2998.5,UPI,Delivered
O9038143,2024-04-14,82616748,P568270,4,1677.6,COD,Cancelled
O6030714,2024-06-27,29470584,P707626,2,4748.1,COD,Delivered
O4335317,2024-08-07,75676347,P449226,4,7497.0,Card,Delivered
O8434440,2024-03-31,28148017,P398885,1,1899.05,Card,Delivered
O6843330,2024-12-08,53861832,P143059,2,598.8,COD,Returned
O6501029,2024-12-03,94485297,P323044,1,419.4,Card,Delivered
O4924919,2024-03-24,17202269,P011962,4,3998.0,Card,Returned
O9856477,2024-07-23,33342512,P069706,1,349.3,UPI,Returned
O1029587,2024-07-26,92346667,P716913,1,1874.25,COD,Delivered
O5858996,2024-04-17,45678856,P530252,4,5096.6,UPI,Delivered
O5381491,2024-04-16,18367058,P612543,2,1818.6,COD,Returned
O1297647,2025-01-07,67795305,P055276,4,1998.0,Wallet,Returned
O6126551,2024-01-26,41559484,P721723,1,399.2,UPI,Returned
O2362307,2024-04-18,38842448,P298547,2,1798.8,Wallet,Cancelled
O8768584,2025-02-04,90682891,P604415,3,2097.9,Card,Delivered
O6728993,2024-06-15,62205874,P582562,4,4197.2,Card,Cancelled
O7783601,2024-08-11,92577100,P043811,4,5997.0,COD,Cancelled
O5698142,2024-09-15,28796076,P892615,3,2727.9,UPI,Delivered
O7278618,2024-12-30,71709198,P829323,1,1999.2,COD,Returned
O9007627,2024-02-24,32824683,P184103,1,629.1,Card,Cancelled
O9657777,2024-08-25,17635117,P210827,3,2998.5,UPI,Returned
O9792632,2024-04-30,16128962,P872009,3,1197.6,UPI,Cancelled
O9229920,2024-08-29,49637327,P199751,3,4797.6,Card,Cancelled
O4558010,2024-02-06,82923706,P610535,2,2848.1,COD,Returned
O7340021,2025-01-22,86720447,P552979,4,3117.6,UPI,Cancelled
O3983947,2024-09-30,20815195,P503336,2,3398.3,Wallet,Cancelled
O4564326,2024-07-01,53495324,P372214,4,3637.2,Wallet,Returned
O9024651,2024-05-04,54477336,P323925,3,2397.6,Wallet,Cancelled
O7624867,2025-01-10,41424287,P119757,2,2798.6,UPI,Cancelled
O6328010,2025-01-16,55996600,P695169,3,1498.5,Card,Cancelled
O6114918,2024-04-10,86112678,P604258,2,2098.6,UPI,Cancelled
O6270555,2024-08-09,46055226,P027957,2,1698.3,UPI,Delivered
O2154394,2024-09-22,27495908,P183648,1,1249.5,UPI,Returned
O7965339,2024-11-10,50981252,P212582,4,2997.0,COD,Delivered
O4629800,2024-09-05,56150863,P954340,2,3398.3,UPI,Delivered
O3738253,2024-07-04,20184770,P012158,3,1992.15,Wallet,Cancelled
O9315724,2024-06-20,44332298,P751971,3,1992.15,Wallet,Delivered
O7527423,2024-06-02,67741919,P268436,3,3507.3,Wallet,Delivered
O3232618,2024-06-02,64825820,P892559,2,1258.2,COD,Cancelled
O7226715,2024-11-07,95591103,P505378,3,5622.75,COD,Cancelled
O2557947,2024-07-11,30701854,P214491,3,1467.9,COD,Cancelled
O6400209,2024-09-13,86247918,P134902,3,4047.3,COD,Delivered
O3628715,2024-02-12,70715177,P451772,2,4748.1,COD,Cancelled
O9291353,2024-12-12,45371892,P130681,2,1999.0,COD,Returned
O9328361,2024-01-22,20705801,P090340,2,2848.1,UPI,Cancelled
O4179982,2024-09-08,83227928,P472899,1,559.2,Wallet,Delivered
O5840820,2024-08-17,76170829,P543592,4,6796.6,COD,Cancelled
O5096783,2024-05-09,18677192,P796535,1,629.1,COD,Cancelled
O2042472,2024-02-27,36991145,P465460,1,2374.05,UPI,Delivered
O3389626,2024-09-18,44819223,P762948,3,3312.45,Wallet,Delivered
O5503272,2025-01-02,71688114,P809557,1,779.4,Wallet,Delivered
O2947249,2024-05-15,41361744,P951406,4,7996.8,UPI,Delivered
O1702073,2024-05-11,49010590,P865493,3,2998.5,Card,Cancelled
O2982273,2024-10-27,17870767,P512043,2,3748.5,COD,Returned
O5516857,2024-10-16,31585897,P763027,1,594.15,Wallet,Delivered
O9400357,2024-08-21,82745640,P998615,4,1677.6,Card,Cancelled
O2810922,2024-01-12,25416869,P210021,1,699.3,UPI,Returned
O8343624,2024-03-03,71286255,P411693,4,4497.0,Wallet,Returned
O5525881,2024-07-01,58955641,P587407,1,499.5,Wallet,Cancelled
O7170480,2024-04-23,32888757,P992346,4,7596.2,Wallet,Cancelled
O9213037,2024-02-02,74106359,P905791,1,629.1,Card,Cancelled
O4220591,2024-02-22,86374587,P309462,1,1799.1,Card,Cancelled
O6203251,2024-05-05,23591743,P101339,2,1948.5,UPI,Delivered
O1465632,2024-06-02,15331207,P804873,1,1874.25,UPI,Returned
O9160849,2025-01-10,21105692,P372189,2,1698.3,Wallet,Returned
O4725370,2025-01-31,97059940,P543701,2,1258.2,Wallet,Delivered
O9092165,2024-02-10,83525203,P277111,4,4156.8,UPI,Returned
O6100438,2024-09-04,30139064,P137070,4,7196.4,COD,Cancelled
O5256542,2024-03-13,52039092,P977417,2,2208.3,Card,Cancelled
O5684054,2024-11-22,44761676,P890083,2,1698.3,COD,Returned
O7124139,2024-10-09,55902426,P213315,1,999.5,COD,Returned
O1874033,2024-06-19,44591797,P823964,1,1499.4,Card,Cancelled
O7307367,2024-08-04,87109290,P826881,4,8996.4,COD,Returned
O3729175,2024-06-06,38255865,P458218,4,4197.2,COD,Delivered
O5115089,2024-03-30,79992422,P234014,2,2208.3,Card,Delivered
O2991469,2024-04-01,99307329,P136664,1,649.5,Card,Cancelled
O8523397,2024-06-29,50587464,P491836,3,2922.75,Wallet,Delivered
O5158435,2025-01-20,77322021,P919797,2,1498.5,COD,Cancelled
O8100365,2024-06-04,18529430,P905655,1,1899.05,Card,Returned
O6014900,2024-09-05,74680524,P567431,2,1499.0,Wallet,Returned
O4388277,2025-01-24,25800577,P204563,3,7122.15,COD,Delivered
O5967358,2025-01-02,92885247,P714711,4,8996.4,COD,Returned
O4382031,2024-06-17,31350732,P988374,1,249.5,Wallet,Returned
O1437606,2024-09-13,67533895,P952894,3,7122.15,Card,Delivered
O5345087,2024-08-25,39618585,P075890,4,1197.6,UPI,Delivered
O9665708,2024-09-30,82717729,P939461,2,3198.4,Card,Cancelled
O3357072,2024-02-26,37020944,P838066,1,524.25,UPI,Delivered
O6866839,2024-03-25,36866705,P501790,4,1677.6,COD,Returned
O9791646,2024-12-26,17991374,P430204,4,2397.6,UPI,Returned
O7455596,2024-03-20,79556908,P449841,2,1999.0,UPI,Returned
O4169716,2024-11-07,73183905,P241371,2,848.3,Wallet,Delivered
O3547655,2024-09-27,82979924,P548685,3,4272.15,UPI,Delivered
O7173873,2024-12-04,25739437,P281041,2,4748.1,Card,Returned
O2091721,2024-12-26,10814805,P440581,2,2548.3,Wallet,Returned
O1248661,2024-01-04,38341889,P066142,3,898.2,Wallet,Cancelled
O9367842,2024-12-14,59943365,P772951,3,6372.45,Card,Returned
O8031047,2024-02-15,47984329,P021322,1,249.5,Card,Returned
O1772549,2024-01-17,18396210,P239177,2,978.6,Wallet,Cancelled
O3272977,2025-01-17,44680666,P500357,4,3117.6,UPI,Cancelled
O1240185,2024-05-04,44718437,P215164,4,4796.8,UPI,Cancelled
O8021509,2024-10-21,91982363,P770844,3,2097.9,Card,Delivered
O7247368,2024-11-04,91786000,P655263,3,1992.15,Wallet,Returned
O5349058,2024-07-07,31565949,P300928,1,664.05,Card,Cancelled
O5492117,2024-05-29,79736193,P444876,1,349.3,COD,Cancelled
O8305230,2024-02-09,92950655,P080653,4,8996.4,COD,Delivered
O8060230,2024-02-29,72767971,P903075,3,5397.3,Card,Cancelled
O7846539,2024-11-01,55175548,P521544,2,2998.8,Wallet,Cancelled
O5991820,2024-10-25,33307727,P945113,1,299.4,COD,Returned
O3969887,2024-11-28,44743122,P241531,2,2398.8,COD,Returned
O5485594,2024-12-12,40430419,P402836,1,1874.25,UPI,Delivered
O5399344,2024-04-19,34435514,P661262,4,1398.0,UPI,Returned
O5116946,2025-01-30,43301799,P603924,2,1198.8,Wallet,Cancelled
O4613606,2025-02-04,17106408,P282837,2,798.4,UPI,Delivered
O5392604,2024-09-26,25720573,P790753,2,2548.3,COD,Returned
O7263554,2025-01-13,79527041,P359624,2,3998.4,COD,Returned
O8945617,2024-01-21,20351013,P831824,2,2798.6,COD,Cancelled
O4390936,2024-08-30,77551295,P301743,2,999.0,Wallet,Cancelled
O9941622,2024-06-09,11615270,P573615,2,1798.2,COD,Delivered
O5563085,2024-12-19,28943721,P106747,3,1197.6,COD,Delivered
O8498271,2024-12-26,33887022,P052788,1,749.5,Wallet,Cancelled
O7522212,2024-12-29,31309487,P425646,4,4998.0,Wallet,Cancelled
O1225307,2024-02-10,19032454,P003774,1,649.5,COD,Returned
O8424178,2024-12-28,22357416,P902235,4,4156.8,COD,Returned
O4435823,2024-06-24,87300897,P800186,1,749.5,Wallet,Cancelled
O4296638,2024-06-15,79773190,P648157,2,978.6,Card,Returned
O8481598,2025-01-02,14365503,P270036,4,8496.6,Card,Cancelled
O6147187,2024-02-17,74486748,P491834,1,1049.3,COD,Returned
O1186797,2024-03-30,65592466,P601717,3,1272.45,Card,Delivered
O1000171,2024-05-20,20067215,P748470,2,2499.0,Wallet,Returned
O1995034,2024-02-14,38994296,P873157,2,848.3,Card,Delivered
O1042065,2024-02-03,31559133,P238238,1,974.25,Wallet,Returned
O9829245,2024-05-11,80527017,P281269,2,1798.2,COD,Returned
O8663066,2024-02-21,21863416,P438396,4,9496.2,COD,Returned
O4012786,2024-10-15,26796439,P336048,4,6997.2,Card,Returned
O2267021,2024-04-06,72582826,P594859,1,909.3,UPI,Delivered
O5656869,2024-04-16,88173992,P465453,3,3312.45,UPI,Delivered
O5471663,2024-04-23,55150397,P595618,3,4497.75,Card,Returned
O7857067,2025-01-05,68387844,P429539,2,2398.8,UPI,Cancelled
O5100073,2024-08-03,29307994,P396932,4,5396.4,Wallet,Cancelled
O5254324,2024-08-03,86715140,P888627,1,449.1,Wallet,Returned
O6860701,2024-02-08,24426168,P572836,1,499.5,COD,Returned
O4627581,2024-10-10,50633820,P516677,1,559.2,COD,Cancelled
O3937400,2024-09-28,46720590,P075637,3,1122.75,Wallet,Cancelled
O6010160,2025-02-01,87382717,P174497,2,1498.5,UPI,Returned
O4855910,2024-03-03,75022420,P634244,3,1798.2,UPI,Cancelled
O2879751,2024-07-22,88880734,P033751,3,4272.15,COD,Delivered
O4389806,2024-03-25,92355593,P426703,2,2548.3,Card,Returned
O1446287,2025-01-25,48929533,P194306,1,419.4,COD,Returned
O5445925,2024-01-25,59266539,P980070,4,1596.8,UPI,Delivered
O8784090,2024-01-24,64354017,P968139,2,1398.6,Card,Delivered
O9347618,2024-04-22,59677312,P559651,4,3597.6,COD,Delivered
O5042053,2025-01-04,16206982,P593318,3,1272.45,UPI,Cancelled
O4485790,2024-04-08,22107142,P997130,4,5096.6,Wallet,Delivered
O4600138,2024-10-21,55986002,P993313,3,2922.75,Card,Returned
O4097816,2025-01-14,29328506,P748361,2,2998.8,Wallet,Cancelled
O2188681,2024-03-25,38337969,P082119,3,3147.9,Wallet,Cancelled
O1336382,2024-06-27,74519127,P210478,3,4197.9,Card,Returned
O1786862,2024-01-25,56448886,P434459,2,3398.3,Wallet,Cancelled
O6864693,2024-08-08,61676706,P808023,1,899.1,Card,Cancelled
O8898432,2024-11-27,16733516,P325349,3,4497.75,Card,Delivered
O2013411,2024-11-13,83708773,P467800,1,999.5,Wallet,Cancelled
O7574894,2024-09-17,95716826,P199415,3,5997.6,UPI,Delivered
O1339564,2024-06-15,43717467,P317184,1,349.3,UPI,Cancelled
O1300086,2024-02-11,68032393,P738908,3,2847.15,UPI,Returned
O7445334,2025-01-12,44299398,P101128,1,559.2,COD,Returned
O4656194,2024-10-18,33728955,P297318,4,3897.0,UPI,Cancelled
O2481286,2024-11-27,60845399,P230758,2,4498.2,Card,Cancelled
O5505736,2024-10-25,31224196,P789494,1,1424.05,Wallet,Cancelled
O6137103,2024-06-22,92238827,P614547,2,4498.2,Card,Returned
O7283174,2024-12-31,22673301,P288293,2,1558.8,Card,Delivered
O6776264,2024-06-04,52677843,P578306,1,1199.2,Wallet,Returned
O8972327,2024-02-20,12905663,P039616,1,399.2,COD,Cancelled
O2021543,2024-06-27,24297476,P091726,3,4197.9,UPI,Returned
O8499442,2024-04-13,62563839,P259538,3,3147.9,Wallet,Delivered
O7209720,2024-07-30,76201750,P850389,3,1677.6,COD,Cancelled
O7785064,2024-09-23,71870720,P918403,2,1558.8,Wallet,Delivered
O7482625,2024-02-07,62049596,P247579,4,2376.6,Wallet,Returned
O5133597,2024-11-23,31740377,P075388,1,1349.1,Card,Returned
O3835370,2024-02-22,89067643,P838370,3,4272.15,UPI,Returned
O6958236,2024-06-08,53214483,P690177,1,909.3,UPI,Cancelled
O9153070,2024-10-30,39934057,P731610,1,249.5,UPI,Cancelled
O5165494,2024-06-03,60772795,P877841,2,3598.2,UPI,Returned
O2092027,2024-01-16,72849240,P908695,3,5697.15,Wallet,Returned
O8266936,2024-02-08,18071743,P993680,1,699.3,Wallet,Returned
O3332771,2024-12-20,87135586,P945485,1,489.3,Wallet,Delivered
O7849653,2024-05-28,26948074,P523806,4,4676.4,Card,Returned
O7721757,2024-06-19,99315904,P742250,4,4197.2,COD,Delivered
O8738400,2024-02-03,93994620,P767562,3,3822.45,UPI,Delivered
O9736156,2024-01-20,29031676,P717673,4,1957.2,UPI,Cancelled
O5750104,2024-12-18,74914887,P861127,1,349.5,COD,Cancelled
O6603154,2024-03-27,78331578,P209535,4,998.0,COD,Delivered
O3985778,2024-12-04,45252844,P128394,1,1499.25,COD,Cancelled
O3934284,2024-10-11,42201581,P855513,4,5997.0,COD,Cancelled
O7485312,2024-08-22,22353344,P538610,2,3498.6,Wallet,Delivered
O6471522,2024-10-22,23943392,P166591,3,3597.6,Wallet,Cancelled
O1083114,2025-01-14,15298962,P902504,3,4272.15,COD,Cancelled
O1813129,2024-07-20,16203323,P557549,4,8496.6,Card,Returned
O1902869,2024-05-09,45325894,P191354,4,3998.0,Card,Returned
O9307611,2024-03-26,79648879,P522039,1,999.5,Wallet,Delivered
O3506903,2024-10-31,46977259,P763519,4,2797.2,Wallet,Returned
O7963467,2024-05-23,12697678,P435581,4,1596.8,UPI,Cancelled
O8020960,2024-01-05,31839841,P925559,4,4197.2,UPI,Delivered
O7680138,2024-06-11,44299398,P623137,1,1349.1,Card,Delivered
O8706412,2024-01-04,74294356,P959033,1,1874.25,COD,Cancelled
O2103810,2024-08-12,47461039,P601046,2,3598.2,UPI,Returned
O4328941,2024-07-14,99009716,P364484,1,349.3,Card,Delivered
O9261769,2024-11-02,40701468,P105880,4,3117.6,COD,Delivered
O6183008,2024-05-02,42038723,P909959,2,2998.8,Wallet,Cancelled
O7030379,2024-09-20,88849580,P013725,4,2598.0,COD,Cancelled
O9214880,2024-08-19,12929050,P033271,2,2248.5,Wallet,Cancelled
O4131793,2024-07-06,75213908,P323576,2,1188.3,Wallet,Delivered
O4473537,2024-03-24,45739943,P740017,4,6396.8,COD,Delivered
O3029207,2024-04-05,61045756,P867540,3,4047.3,UPI,Cancelled
O5301100,2024-12-13,94896074,P779403,4,2236.8,COD,Cancelled
O2049768,2024-08-04,10284348,P885284,1,594.15,Wallet,Cancelled
O6437686,2024-05-01,54342650,P387285,1,349.3,Wallet,Cancelled
O4305636,2024-09-26,95670872,P467816,2,1558.8,Wallet,Returned
O1467981,2025-02-01,25013245,P177738,1,1274.15,UPI,Delivered
O1149737,2024-04-11,41953173,P184647,3,2397.6,Card,Cancelled
O1924056,2024-06-05,74435479,P275297,4,6997.2,Wallet,Cancelled
O8596640,2024-12-11,36754755,P784377,2,3798.1,Card,Returned
O8202141,2024-09-23,90004054,P993313,3,2922.75,Wallet,Returned
O9958239,2024-06-30,86485129,P927381,1,1399.3,Wallet,Cancelled
O4638900,2024-04-18,92577100,P740696,1,299.4,COD,Returned
O7889769,2024-12-23,66685150,P485362,3,1498.5,Wallet,Returned
O3277365,2024-11-12,54925245,P387285,3,1047.9,Card,Delivered
O1888598,2024-11-02,16833876,P827888,1,524.25,Wallet,Returned
O4986834,2024-07-31,46479125,P473750,4,998.0,Card,Cancelled
O3934046,2024-09-11,35851305,P440276,3,1498.5,Wallet,Returned
O7761115,2024-02-02,12289233,P309494,2,2338.2,Wallet,Returned
O6773816,2024-12-15,46880770,P444671,2,1048.5,COD,Cancelled
O7717994,2024-11-10,56513384,P013651,2,3748.5,COD,Delivered
O6918971,2024-06-22,59504147,P253956,2,1698.3,COD,Delivered
O3170288,2024-02-21,66488903,P893811,1,1249.5,UPI,Returned
O6659152,2024-06-20,77705887,P169513,4,8496.6,UPI,Delivered
O3104827,2025-01-03,38252394,P092207,1,1699.15,COD,Cancelled
O8948061,2024-08-12,82268311,P587315,4,8996.4,Card,Cancelled
O1500637,2024-06-01,31054666,P470504,3,1677.6,COD,Cancelled
O8705234,2024-03-13,90460970,P315219,3,1272.45,UPI,Cancelled
O8318570,2024-06-16,80970005,P814405,3,2097.9,Card,Cancelled
O9521622,2024-08-16,90105975,P733058,2,1698.3,UPI,Returned
O2765263,2025-01-27,25331151,P220108,2,978.6,UPI,Returned
O3166538,2024-05-05,83432586,P559777,2,1398.6,Wallet,Delivered
O2673345,2024-05-17,14674755,P130320,3,1122.75,Wallet,Delivered
O4682593,2024-08-10,28460088,P239732,1,949.05,Card,Cancelled
O1001467,2024-05-14,50208293,P875477,1,1124.25,COD,Cancelled
O3992408,2025-01-26,94226415,P331694,2,3498.6,UPI,Delivered
O6904167,2024-06-02,83186157,P703643,2,1698.3,Card,Cancelled
O6425804,2025-01-01,99122294,P495061,4,3396.6,Card,Delivered
O7363048,2024-03-10,73632994,P711944,2,748.5,Card,Cancelled
O6482102,2024-10-24,63730209,P230856,4,1957.2,COD,Delivered
O5968392,2024-03-29,64802313,P501117,1,1749.3,UPI,Cancelled
O2951025,2024-05-04,37153798,P490403,1,559.2,Card,Cancelled
O7299270,2024-06-22,93825946,P388233,1,909.3,Card,Delivered
O7357404,2024-12-08,26382633,P281179,3,2097.9,COD,Returned
O2231578,2024-12-31,59731279,P382480,4,4197.2,UPI,Cancelled
O2051085,2024-10-07,17234545,P853266,3,2998.5,COD,Cancelled
O8859557,2024-04-29,29908417,P199402,3,1272.45,Wallet,Delivered
O9858362,2024-06-27,66654551,P185498,3,4197.9,UPI,Cancelled
O5257397,2024-02-01,48895551,P184191,1,1274.15,COD,Returned
O8379677,2025-01-18,69678039,P861368,1,699.3,Wallet,Delivered
O9755508,2024-01-29,31097076,P322217,3,3507.3,Wallet,Returned
O2396608,2024-11-14,33442770,P232726,2,2848.1,COD,Returned
O4732506,2024-04-11,48997751,P851435,1,374.25,UPI,Delivered
O9110172,2024-03-30,28902878,P381639,4,5597.2,Card,Returned
O7124176,2024-10-04,69055959,P683236,3,4197.9,COD,Delivered
O8870788,2024-01-12,14365503,P013329,1,749.25,Card,Cancelled
O6758887,2024-03-16,93389546,P304468,2,2499.0,Wallet,Returned
O6701757,2024-02-18,99847926,P148273,2,1698.3,Wallet,Delivered
O2647450,2024-12-12,23678189,P132553,2,1048.5,UPI,Returned
O5535621,2024-02-25,92158772,P410459,4,1497.0,UPI,Delivered
O1549989,2024-12-02,17078633,P560537,2,2998.5,COD,Returned
O4890578,2024-02-17,12899021,P408946,3,5622.75,Wallet,Cancelled
O2590191,2024-10-24,78552222,P753775,1,849.15,COD,Cancelled
O1429746,2024-09-25,18540585,P747610,1,999.5,COD,Returned
O4445625,2024-02-22,17635117,P481263,1,1499.4,UPI,Returned
O4706077,2024-06-09,75478177,P143372,2,848.3,COD,Cancelled
O8892009,2025-01-03,67610283,P077842,3,2697.3,Wallet,Returned
O8100824,2024-01-29,43784615,P392972,3,5097.45,Wallet,Cancelled
O2302867,2024-10-15,45781570,P293972,1,299.4,UPI,Delivered
O2658765,2024-04-07,20166322,P660932,3,2248.5,Card,Cancelled
O7298141,2024-06-26,45109222,P891647,3,1467.9,Card,Returned
O6171644,2024-06-08,56998624,P581989,4,5696.2,Wallet,Returned
O1524883,2024-05-04,44380075,P090511,2,698.6,Wallet,Cancelled
O4559532,2024-12-28,56344316,P450797,4,4676.4,COD,Delivered
O6292070,2024-01-25,98960484,P579789,2,4248.3,Card,Returned
O6927841,2024-02-18,40661018,P793201,3,4498.2,COD,Cancelled
O3067767,2024-06-11,42201581,P841068,4,3897.0,COD,Returned
O5308392,2024-06-20,75073056,P566544,4,1398.0,COD,Returned
O1370793,2024-11-01,71262613,P695907,1,974.25,Card,Returned
O7690486,2024-01-04,59025219,P440158,3,1798.2,Card,Returned
O1490700,2025-01-28,99053988,P880208,2,499.0,Card,Cancelled
