return_id,order_id,product_id,return_date,return_reason,refund_amount,refund_status
R4410008,O3117330,P416148,2024-04-10,Size issue,2688.61,Pending
R8349447,O9181114,P900186,2024-07-04,Color mismatch,1048.73,Completed
R7422415,O7828153,P110172,2024-10-12,Size issue,1726.16,Completed
R8620066,O5391705,P731987,2024-02-26,Late delivery,775.03,Pending
R6840697,O7588487,P237972,2024-04-12,Late delivery,1018.62,Completed
R8625792,O7244427,P688096,2024-03-31,Size issue,282.25,Pending
R4755064,O2792522,P418953,2024-06-19,Late delivery,1527.92,Pending
R3506448,O3089685,P727096,2024-08-25,Color mismatch,1741.97,Completed
R5809297,O8169564,P886372,2025-01-16,Quality issue,1221.78,Pending
R5158730,O9143875,P723914,2024-01-09,Size issue,4647.77,Completed
R2391768,O9105929,P147028,2025-01-16,Late delivery,3572.54,Completed
R7603704,O4618680,P628625,2025-01-19,Size issue,2795.33,Pending
R9684195,O8365732,P947112,2024-10-29,Not as described,1545.95,Completed
R4851619,O2806047,P270126,2024-04-03,Size issue,2372.37,Pending
R9798483,O8492004,P288855,2024-05-25,Damaged item,2233.71,Pending
R2500445,O2614994,P057853,2024-12-06,Color mismatch,812.81,Pending
R1984244,O4403464,P752047,2024-01-19,Quality issue,396.03,Completed
R5705669,O5911364,P041580,2024-11-25,Damaged item,2457.19,Completed
R9174891,O5112301,P009425,2024-03-30,Quality issue,2637.26,Completed
R8583392,O6348881,P728811,2025-01-08,Quality issue,1699.89,Pending
R9416660,O3377159,P375423,2024-01-08,Size issue,1578.42,Completed
R4763075,O1624563,P475578,2024-11-09,Quality issue,2129.18,Completed
R1861046,O9807206,P970038,2024-02-11,Size issue,786.2,Pending
R5081326,O4726805,P433659,2024-03-15,Damaged item,1600.78,Completed
R3865404,O7175813,P072532,2025-02-10,Size issue,4573.95,Completed
R3616387,O1006624,P685748,2024-12-03,Damaged item,1111.71,Completed
R1224883,O4279874,P536457,2024-03-20,Damaged item,263.76,Completed
R8136623,O1239302,P691734,2024-05-07,Not as described,506.66,Completed
R4370150,O8519156,P990740,2024-09-22,Quality issue,1604.03,Completed
R1230308,O7690627,P616097,2024-09-01,Damaged item,1057.36,Completed
R7758067,O5508051,P915547,2024-04-10,Damaged item,3462.45,Completed
R2254186,O3379248,P611219,2024-03-11,Late delivery,2411.5,Completed
R7574306,O3953181,P409691,2024-02-19,Quality issue,4637.34,Pending
R6240575,O3434091,P491059,2024-08-14,Damaged item,2955.02,Completed
R1398429,O2123268,P752422,2024-02-06,Color mismatch,190.0,Pending
R1319873,O7343855,P548593,2025-01-17,Late delivery,714.53,Completed
R4238350,O4386316,P401201,2024-08-13,Quality issue,469.25,Pending
R2649694,O6341699,P789452,2024-03-14,Quality issue,824.16,Pending
R9213981,O3267268,P372188,2024-07-27,Size issue,353.3,Pending
R7600597,O1660208,P569815,2025-02-09,Size issue,1160.86,Pending
R3100138,O5916801,P387895,2024-03-21,Size issue,2324.7,Completed
R4337490,O5218724,P011962,2024-05-03,Color mismatch,3140.96,Completed
R2189299,O2580776,P861379,2024-05-11,Damaged item,4310.97,Completed
R7535304,O6739810,P920583,2024-06-30,Damaged item,2309.75,Completed
R9108479,O8012179,P558763,2024-10-10,Not as described,2407.52,Pending
R3220566,O5413881,P314058,2024-11-19,Late delivery,1034.59,Completed
R4349487,O7042915,P485606,2024-07-18,Late delivery,602.19,Pending
R7450816,O9514473,P064195,2024-01-13,Size issue,689.8,Pending
R2578562,O8909551,P899792,2024-09-28,Color mismatch,4311.27,Completed
R6252454,O9087696,P024208,2024-05-06,Damaged item,388.9,Pending
R9999835,O4442098,P955303,2024-04-12,Not as described,2600.44,Completed
R4437980,O3501964,P447296,2024-12-05,Damaged item,1925.57,Pending
R1583908,O5659122,P395355,2024-07-06,Color mismatch,3238.74,Pending
R1888861,O3144396,P654194,2024-07-25,Size issue,1230.12,Completed
R5461954,O6389379,P426438,2024-10-28,Damaged item,1187.83,Completed
R1767373,O5774551,P612967,2025-01-12,Color mismatch,984.89,Completed
R7345485,O3551385,P871714,2024-09-07,Not as described,1495.72,Pending
R7660315,O3072975,P857821,2024-07-25,Damaged item,798.21,Pending
R7355954,O7717994,P013651,2024-11-11,Late delivery,3619.89,Pending
R7674879,O9670806,P479243,2024-05-28,Not as described,1191.43,Completed
R2888860,O6879759,P486112,2024-08-02,Color mismatch,3659.22,Completed
R9755197,O2434392,P777624,2024-09-29,Late delivery,2100.41,Pending
R9222691,O5496397,P979161,2024-04-27,Quality issue,558.89,Pending
R2807080,O4133071,P616026,2024-02-26,Late delivery,1393.38,Completed
R7353143,O7425196,P613659,2024-08-10,Late delivery,5097.11,Pending
R3945392,O6556456,P046424,2024-06-24,Not as described,1339.02,Completed
R6124431,O6810476,P036326,2024-11-22,Quality issue,3549.28,Pending
R9521194,O2127314,P158452,2024-01-17,Late delivery,626.27,Pending
R1619011,O7199135,P395092,2024-02-21,Late delivery,899.31,Completed
R8089311,O9182160,P591292,2024-12-19,Size issue,529.15,Pending
R9680142,O7966953,P151580,2024-08-12,Color mismatch,839.21,Completed
R5597212,O6429093,P789459,2025-01-13,Not as described,4042.28,Pending
R4698905,O3391947,P135243,2024-04-26,Size issue,623.43,Pending
R1907217,O4958084,P293739,2024-06-27,Late delivery,1555.3,Pending
R7755039,O9012100,P150374,2024-09-02,Late delivery,1619.98,Completed
R7399359,O5545877,P088187,2025-01-30,Size issue,1550.27,Pending
R1546852,O3006657,P468597,2024-05-31,Quality issue,1178.47,Completed
R4735673,O8953517,P440719,2024-04-21,Damaged item,4692.35,Pending
R8422021,O6595158,P988374,2024-07-02,Color mismatch,557.33,Pending
R2395409,O6866540,P741436,2024-05-07,Damaged item,3237.27,Completed
R7843689,O3308945,P039336,2024-04-05,Size issue,885.92,Pending
R6397995,O4345612,P304550,2024-12-13,Late delivery,8155.58,Completed
R8613343,O3451341,P575523,2024-06-09,Color mismatch,2095.44,Completed
R5380350,O1189779,P887139,2024-08-08,Quality issue,1452.17,Pending
R1932472,O1222173,P193483,2024-05-11,Late delivery,2055.29,Pending
R4619141,O5164497,P592117,2024-07-04,Late delivery,2783.97,Pending
R3930996,O5940972,P528212,2024-08-27,Late delivery,1909.45,Pending
R7377599,O4041683,P230856,2024-03-16,Not as described,300.11,Pending
R5410878,O2602220,P112769,2024-02-25,Size issue,1746.56,Pending
R9702288,O6948704,P418722,2025-01-21,Late delivery,1447.13,Completed
R7704499,O4559532,P450797,2025-01-12,Not as described,3235.57,Pending
R6411975,O9953528,P320393,2024-12-25,Late delivery,904.83,Pending
R8062855,O6207230,P434584,2024-02-11,Size issue,4180.87,Completed
R8022845,O6449820,P750963,2024-08-14,Damaged item,4410.54,Completed
R4001513,O9368010,P051983,2024-05-25,Damaged item,2737.22,Pending
R5804812,O7862486,P653878,2024-07-17,Color mismatch,281.83,Completed
R6699370,O4628005,P392972,2024-10-11,Late delivery,1225.1,Pending
R7006988,O1462364,P179550,2024-06-20,Quality issue,980.03,Pending
R7553015,O6221007,P797173,2024-07-06,Damaged item,1646.07,Pending
R9897997,O1940057,P980428,2024-10-01,Color mismatch,3871.72,Pending
R3423475,O5890276,P769605,2024-07-01,Quality issue,1600.15,Completed
R7031921,O3690305,P574257,2025-01-23,Late delivery,1607.61,Pending
R3380853,O5453835,P773683,2024-04-25,Not as described,6062.05,Pending
R9135173,O7298141,P891647,2024-07-08,Late delivery,994.97,Pending
R8103060,O8297129,P787557,2024-01-22,Late delivery,1154.99,Completed
R6856689,O9808947,P705847,2024-11-15,Not as described,445.56,Pending
R5351241,O3165800,P304284,2025-01-06,Color mismatch,1100.13,Pending
R1940569,O5515432,P956373,2024-05-18,Late delivery,1149.22,Completed
R4367723,O5134972,P604024,2024-06-02,Late delivery,2230.45,Pending
R3678948,O5274725,P627351,2024-09-14,Color mismatch,637.86,Completed
R5402960,O7953057,P927026,2024-12-01,Quality issue,5543.26,Pending
R4016820,O7839069,P705742,2024-05-30,Late delivery,5338.59,Completed
R4357295,O3625176,P105968,2024-09-02,Quality issue,304.91,Pending
R7039566,O8617820,P068666,2024-06-23,Size issue,967.07,Pending
R4989645,O4584147,P524575,2024-08-10,Damaged item,1873.29,Completed
R4125015,O9633286,P464139,2024-11-16,Size issue,1941.8,Pending
R2168454,O7612897,P644426,2024-03-09,Late delivery,4223.01,Pending
R6763840,O5616997,P815540,2024-11-25,Color mismatch,4957.87,Pending
R5990939,O4476805,P914763,2024-09-08,Size issue,1142.64,Completed
R7174998,O9202466,P042454,2024-01-19,Late delivery,4041.11,Completed
R7583139,O3639968,P940363,2024-09-14,Damaged item,1889.12,Pending
R3705986,O9025281,P179829,2024-07-12,Color mismatch,2139.44,Completed
R9072347,O5144417,P015624,2024-01-22,Damaged item,782.76,Pending
R1133588,O5926789,P394948,2024-04-21,Not as described,399.07,Pending
R1833214,O3499648,P733093,2024-05-06,Not as described,3283.9,Pending
R9892892,O1525932,P434459,2024-08-25,Not as described,3681.91,Completed
R1790876,O5103556,P690322,2024-02-10,Not as described,793.59,Completed
R2119730,O2672975,P350561,2025-01-19,Size issue,1450.21,Pending
R9795226,O9837751,P880741,2024-09-05,Color mismatch,1193.49,Pending
R4223261,O9730232,P051156,2024-04-24,Quality issue,328.48,Completed
R7424817,O6126551,P721723,2024-02-09,Damaged item,237.19,Completed
R8297511,O8920780,P770384,2024-05-06,Color mismatch,4369.31,Completed
R7067334,O3513038,P357951,2024-04-17,Damaged item,1310.22,Pending
R7558565,O1775679,P200466,2024-08-08,Damaged item,758.67,Pending
R4025344,O6588678,P668160,2024-07-25,Quality issue,2181.67,Completed
R2740156,O6171191,P543717,2024-05-05,Quality issue,1454.79,Completed
R1515337,O9008547,P049498,2024-07-21,Not as described,792.8,Completed
R4847892,O6159381,P923127,2024-12-26,Late delivery,492.72,Completed
R7133589,O4265949,P644645,2024-10-23,Size issue,2724.61,Completed
R6907438,O1115509,P017047,2024-10-25,Damaged item,2324.76,Completed
R1357152,O6966562,P680104,2024-03-08,Not as described,6359.89,Completed
R6148079,O7195161,P112778,2024-05-30,Quality issue,5821.45,Completed
R4714362,O6724091,P968653,2024-12-25,Not as described,2862.29,Pending
R3730191,O6345039,P180408,2024-02-12,Color mismatch,2397.62,Pending
R4822823,O3518716,P273989,2025-02-15,Not as described,3362.53,Completed
R9011723,O7653262,P022721,2025-01-28,Late delivery,957.03,Pending
R7283130,O7293369,P078960,2024-02-27,Damaged item,1076.49,Pending
R6916525,O8928888,P900087,2024-10-12,Size issue,3872.61,Completed
R3058912,O2857397,P631950,2024-07-08,Damaged item,6316.64,Pending
R3198375,O4607648,P345418,2025-01-02,Color mismatch,1231.38,Pending
R3902212,O4719179,P352443,2024-08-02,Color mismatch,929.24,Pending
R1097446,O3508356,P061897,2024-04-01,Not as described,2614.67,Completed
R5633532,O2199230,P666944,2024-10-21,Damaged item,1064.52,Pending
R2298110,O7749601,P333440,2024-01-21,Quality issue,1566.55,Completed
R5525942,O8070904,P993093,2024-12-23,Color mismatch,6316.8,Pending
R5650642,O1997747,P423289,2025-02-03,Color mismatch,1250.8,Completed
R9122268,O3076930,P801117,2024-07-27,Not as described,3236.25,Completed
R6579732,O3800398,P864488,2024-10-03,Late delivery,2576.57,Completed
R3757482,O8577947,P694106,2025-01-10,Not as described,3260.71,Pending
R1312260,O4072695,P252685,2024-04-03,Color mismatch,632.8,Pending
R2763777,O5502378,P200466,2024-03-11,Not as described,802.98,Completed
R3551254,O4141402,P058084,2024-03-11,Damaged item,2902.8,Completed
R2266271,O2858048,P023607,2024-07-18,Size issue,3820.82,Pending
R6653972,O7722122,P654374,2024-04-15,Size issue,2681.21,Pending
R6953874,O2251080,P573728,2024-02-02,Size issue,1063.78,Pending
R9875627,O8207986,P882624,2024-01-22,Size issue,1360.67,Pending
R1425189,O3272977,P500357,2025-01-24,Color mismatch,1650.53,Completed
R6054914,O8279063,P358603,2024-06-04,Damaged item,2003.68,Completed
R5430354,O3016397,P607945,2024-09-25,Size issue,1694.36,Completed
R2345168,O9858362,P185498,2024-07-01,Color mismatch,3469.6,Pending
R8899164,O7441245,P408866,2024-03-11,Late delivery,1515.26,Pending
R7116230,O1898369,P368324,2024-12-10,Not as described,1863.51,Completed
R1349429,O2526806,P415121,2024-09-27,Late delivery,554.68,Pending
R8508354,O3358131,P578038,2024-08-30,Damaged item,3328.92,Completed
R8265546,O8124958,P226497,2024-01-20,Quality issue,578.02,Completed
R6258187,O8024728,P764669,2024-09-13,Quality issue,734.31,Pending
R8511847,O4209569,P272470,2024-03-21,Late delivery,1409.37,Pending
R5216048,O9757091,P273592,2024-07-06,Size issue,2026.37,Pending
R2660224,O6226344,P600332,2024-05-20,Quality issue,1349.7,Pending
R1503880,O8725801,P745344,2024-09-07,Damaged item,746.14,Completed
R3230440,O2674514,P427536,2024-07-08,Late delivery,339.31,Completed
R3850393,O5485594,P402836,2024-12-22,Damaged item,1125.6,Completed
R6970914,O6444365,P341960,2024-10-18,Color mismatch,3848.19,Completed
R9431566,O9260829,P071207,2024-06-07,Not as described,720.73,Pending
R4487552,O2841345,P840185,2024-09-05,Damaged item,2004.0,Pending
R4818652,O9632523,P369332,2024-02-08,Quality issue,511.84,Completed
R7031175,O3199819,P173181,2024-12-25,Damaged item,549.92,Completed
R6348622,O1230463,P280920,2024-09-16,Quality issue,1628.92,Completed
R8011474,O5578682,P318394,2024-02-02,Color mismatch,1902.61,Completed
R6482420,O2572274,P663712,2024-12-19,Quality issue,2118.22,Pending
R2523211,O2657703,P767922,2024-09-06,Color mismatch,1829.72,Completed
R6009414,O4489563,P355673,2024-12-24,Late delivery,2724.53,Pending
R5984096,O3855408,P475878,2024-09-17,Not as described,1459.25,Completed
R6555118,O4326078,P491320,2025-01-02,Size issue,826.99,Completed
R5246499,O6300563,P524985,2024-12-02,Size issue,154.02,Completed
R4849408,O1380000,P497044,2024-03-06,Late delivery,1031.81,Completed
R3913262,O3227729,P844846,2024-09-26,Not as described,353.45,Completed
R3927335,O1608793,P137283,2024-07-07,Quality issue,1159.61,Pending
R7312531,O9650313,P789158,2024-07-14,Late delivery,2240.62,Pending
R2074906,O5266801,P155878,2024-04-20,Size issue,321.58,Completed
R1647939,O8330303,P831066,2024-05-15,Color mismatch,3574.1,Completed
R3717781,O9720219,P085483,2024-01-27,Size issue,965.33,Completed
R7464241,O3166538,P559777,2024-05-14,Not as described,855.74,Pending
R4705584,O2395502,P049764,2024-06-02,Damaged item,577.44,Pending
R6191473,O8110057,P402747,2024-01-25,Color mismatch,4690.49,Pending
R9900994,O7189400,P741798,2024-05-01,Not as described,466.28,Completed
R2106049,O8078162,P133743,2024-06-25,Damaged item,4347.0,Completed
R2128418,O1687920,P623648,2024-03-29,Damaged item,988.1,Pending
R1624533,O5515087,P417069,2024-03-18,Not as described,2094.27,Pending
R6130065,O9386665,P877359,2024-09-10,Size issue,849.51,Pending
R6916599,O9553761,P705367,2024-07-13,Color mismatch,2129.56,Pending
R1402554,O1884769,P529737,2024-09-28,Late delivery,3149.85,Pending
R5137046,O9342866,P822149,2024-03-20,Size issue,290.48,Pending
R5630678,O4290509,P373794,2025-02-10,Damaged item,216.54,Pending
R3521834,O7494910,P685748,2024-07-11,Color mismatch,873.01,Pending
R3380609,O6435363,P761988,2024-07-19,Size issue,4614.52,Completed
R9414445,O5831574,P883539,2024-09-12,Not as described,382.03,Pending
R8504893,O3556076,P439182,2024-10-04,Not as described,2614.22,Completed
R5930581,O4259605,P425373,2024-07-04,Damaged item,2543.4,Completed
R3183906,O7614613,P392415,2024-01-22,Damaged item,1613.2,Pending
R7280566,O4536661,P481263,2024-04-14,Color mismatch,4519.43,Pending
R6088481,O1625311,P822896,2024-07-01,Size issue,2937.85,Completed
R2481417,O5512852,P618306,2024-09-03,Damaged item,1049.62,Completed
R4448337,O4366423,P359543,2024-06-12,Quality issue,3809.46,Pending
R4661818,O1212211,P242206,2024-02-20,Size issue,6073.02,Pending
R4880202,O7340268,P425004,2024-09-21,Late delivery,1530.32,Completed
R6232681,O5858996,P530252,2024-04-30,Size issue,2646.36,Completed
R8902777,O1149737,P184647,2024-04-26,Late delivery,1874.34,Completed
R8967057,O1408366,P411104,2024-06-30,Color mismatch,429.41,Completed
R5415892,O7826631,P785789,2024-10-30,Damaged item,4259.74,Pending
R4271617,O1681223,P722989,2024-07-12,Size issue,675.13,Completed
R8373594,O8848787,P152422,2024-06-17,Not as described,743.19,Completed
R7046909,O6304528,P957329,2024-04-18,Late delivery,720.86,Pending
R6660530,O9899305,P700082,2024-07-22,Late delivery,371.99,Completed
R1567872,O1717449,P900740,2024-04-09,Color mismatch,1684.06,Completed
R7836745,O3214430,P644878,2024-09-25,Late delivery,1855.69,Completed
R7059624,O4528800,P854118,2024-07-01,Color mismatch,1867.43,Completed
R2685207,O4989934,P109037,2024-11-16,Damaged item,2047.92,Pending
R4606505,O2767635,P341552,2024-02-28,Not as described,484.17,Completed
R8247368,O7699841,P323658,2024-02-02,Damaged item,1685.55,Completed
R7244358,O7435758,P597537,2024-11-13,Not as described,957.46,Pending
R8210695,O3811824,P489774,2024-01-05,Not as described,1443.21,Pending
R7644385,O1409406,P844089,2024-02-15,Late delivery,1043.67,Pending
R1900413,O4345612,P304550,2024-12-21,Not as described,6237.88,Completed
R6962650,O6099244,P461055,2024-08-13,Quality issue,1078.54,Pending
R5652390,O7781994,P364215,2025-01-11,Size issue,1340.76,Completed
R1957692,O5876732,P811174,2024-03-26,Color mismatch,1563.96,Completed
R3596606,O3238529,P088610,2024-10-09,Late delivery,1764.97,Pending
R4897654,O4960298,P185129,2024-03-14,Damaged item,1082.73,Pending
R1838821,O9005677,P218316,2024-03-03,Quality issue,760.25,Completed
R6601882,O3383859,P295242,2024-06-17,Color mismatch,723.46,Completed
R3051854,O5432078,P429539,2024-10-11,Size issue,1414.19,Completed
R2120252,O7894310,P064862,2024-12-15,Not as described,522.29,Pending
R5112930,O8953517,P440719,2024-04-19,Size issue,3459.53,Pending
R5806166,O8504360,P265631,2024-05-27,Quality issue,2056.07,Completed
R6819968,O6170224,P742212,2024-08-13,Size issue,310.09,Completed
R9909293,O9173400,P485500,2024-05-12,Damaged item,853.06,Pending
R7804713,O3376239,P492716,2025-02-06,Late delivery,1277.09,Pending
R3117326,O3761518,P387810,2024-12-09,Not as described,701.46,Completed
R7622896,O4290509,P373794,2025-02-16,Late delivery,145.01,Pending
R7868780,O5521341,P097140,2024-06-08,Not as described,506.76,Completed
R8501869,O9454474,P729861,2024-06-16,Late delivery,1198.99,Pending
R5674544,O5947931,P486320,2024-11-19,Damaged item,1471.29,Completed
R9187582,O7552007,P277087,2024-10-12,Not as described,576.41,Pending
R3339784,O2914235,P113403,2024-01-18,Damaged item,937.33,Completed
R7933460,O1969734,P500170,2024-07-21,Quality issue,1019.66,Pending
R2921278,O5739626,P802505,2025-01-28,Not as described,2425.88,Completed
R1326806,O1861388,P657330,2024-01-29,Color mismatch,539.37,Pending
R3884989,O8646505,P696023,2025-01-04,Size issue,883.89,Pending
R3331279,O2463484,P432577,2024-09-07,Quality issue,634.66,Completed
R6962941,O3198419,P220300,2024-03-25,Color mismatch,3571.12,Completed
R1807412,O6478823,P738076,2025-01-16,Not as described,588.41,Completed
R5560514,O2290692,P427554,2024-04-29,Damaged item,1545.98,Pending
R1299004,O1696598,P072829,2024-04-15,Late delivery,5184.95,Completed
