product_id,product_name,brand,category,sub_category,gender,mrp,discount_pct,selling_price
P590888,Product_2764,Brand_33,Clothing,Men's Clothing,Female,1999,30,1399.3
P717205,Product_8117,Brand_6,Clothing,Kids' Clothing,Female,1499,40,899.4
P841932,Product_2704,Brand_24,Clothing,Women's Clothing,Girl Kid,499,30,349.3
P223597,Product_8226,Brand_42,Clothing,Men's Clothing,Boy Kid,1299,30,909.3
P878891,Product_4639,Brand_25,Footwear,Men's Footwear,Female,1499,20,1199.2
P509251,Product_6329,Brand_13,Footwear,Women's Footwear,Girl Kid,999,50,499.5
P833215,Product_6792,Brand_40,Clothing,Men's Clothing,Female,999,30,699.3
P800186,Product_7752,Brand_48,Furniture,Living Room Furniture,Unisex,1499,50,749.5
P622380,Product_9108,Brand_44,Clothing,Kids' Clothing,Boy Kid,1499,50,749.5
P585961,Product_4192,Brand_35,Furniture,Living Room Furniture,Unisex,699,5,664.05
P359543,Product_4054,Brand_50,Furniture,Living Room Furniture,Girl Kid,1999,5,1899.05
P472155,Product_5944,Brand_19,Clothing,Men's Clothing,Male,499,15,424.15
P658863,Product_7464,Brand_6,Footwear,Men's Footwear,Boy Kid,699,30,489.3
P048240,Product_2685,Brand_22,Footwear,Women's Footwear,Female,999,40,599.4
P991005,Product_5426,Brand_4,Clothing,Men's Clothing,Male,2499,15,2124.15
P636547,Product_7153,Brand_23,Clothing,Kids' Clothing,Girl Kid,999,30,699.3
P081695,Product_5482,Brand_41,Furniture,Living Room Furniture,Male,1299,30,909.3
P882250,Product_2149,Brand_39,Pet Supplies,Grooming & Care,Male,999,20,799.2
P323576,Product_4327,Brand_14,Clothing,Men's Clothing,Female,699,15,594.15
P316286,Product_5714,Brand_12,Furniture,Living Room Furniture,Girl Kid,2499,25,1874.25
P652994,Product_5411,Brand_9,Footwear,Women's Footwear,Male,1499,25,1124.25
P970484,Product_4445,Brand_47,Clothing,Men's Clothing,Unisex,999,15,849.15
P384424,Product_2705,Brand_50,Furniture,Living Room Furniture,Girl Kid,2499,40,1499.4
P040611,Product_9203,Brand_3,Footwear,Women's Footwear,Female,1499,5,1424.05
P292269,Product_7756,Brand_2,Pet Supplies,Grooming & Care,Unisex,499,30,349.3
P358603,Product_8188,Brand_9,Footwear,Women's Footwear,Female,699,15,594.15
P442600,Product_2468,Brand_40,Footwear,Men's Footwear,Unisex,699,50,349.5
P491436,Product_3864,Brand_50,Clothing,Women's Clothing,Female,1499,25,1124.25
P113596,Product_1597,Brand_42,Furniture,Living Room Furniture,Boy Kid,2499,30,1749.3
P914787,Product_3823,Brand_18,Footwear,Women's Footwear,Boy Kid,699,40,419.4
P038291,Product_8014,Brand_16,Footwear,Men's Footwear,Unisex,1499,20,1199.2
P984504,Product_7196,Brand_13,Clothing,Women's Clothing,Unisex,1299,10,1169.1
P696361,Product_9713,Brand_17,Clothing,Men's Clothing,Girl Kid,1999,40,1199.4
P957038,Product_7349,Brand_25,Clothing,Women's Clothing,Boy Kid,1499,40,899.4
P824555,Product_4880,Brand_50,Footwear,Women's Footwear,Male,499,25,374.25
P906958,Product_1101,Brand_43,Furniture,Living Room Furniture,Female,999,5,949.05
P293386,Product_1848,Brand_23,Clothing,Men's Clothing,Female,999,40,599.4
P142358,Product_4713,Brand_36,Footwear,Men's Footwear,Girl Kid,1299,15,1104.15
P980975,Product_3546,Brand_33,Footwear,Men's Footwear,Female,1299,10,1169.1
P307860,Product_8376,Brand_15,Footwear,Men's Footwear,Unisex,999,15,849.15
P286997,Product_3026,Brand_24,Footwear,Men's Footwear,Female,1299,25,974.25
P471441,Product_4728,Brand_12,Clothing,Kids' Clothing,Boy Kid,499,5,474.05
P992346,Product_9928,Brand_3,Clothing,Kids' Clothing,Girl Kid,1999,5,1899.05
P597537,Product_5992,Brand_29,Footwear,Men's Footwear,Unisex,499,25,374.25
P524509,Product_9394,Brand_17,Footwear,Women's Footwear,Boy Kid,699,5,664.05
P134493,Product_9415,Brand_24,Furniture,Living Room Furniture,Girl Kid,999,15,849.15
P142345,Product_9221,Brand_27,Pet Supplies,Grooming & Care,Girl Kid,1299,40,779.4
P733902,Product_1327,Brand_42,Pet Supplies,Grooming & Care,Male,499,30,349.3
P689808,Product_3276,Brand_45,Clothing,Women's Clothing,Unisex,499,5,474.05
P467001,Product_3447,Brand_11,Clothing,Men's Clothing,Boy Kid,999,10,899.1
P759479,Product_3650,Brand_40,Clothing,Men's Clothing,Male,699,50,349.5
P478795,Product_7377,Brand_4,Furniture,Living Room Furniture,Male,1999,10,1799.1
P888176,Product_1482,Brand_35,Furniture,Living Room Furniture,Female,499,50,249.5
P334531,Product_6271,Brand_39,Furniture,Living Room Furniture,Girl Kid,1299,20,1039.2
P759546,Product_1308,Brand_46,Furniture,Living Room Furniture,Girl Kid,1499,10,1349.1
P335559,Product_6759,Brand_26,Clothing,Men's Clothing,Male,699,20,559.2
P987215,Product_1321,Brand_9,Clothing,Men's Clothing,Female,1299,50,649.5
P713039,Product_4606,Brand_42,Clothing,Women's Clothing,Boy Kid,999,25,749.25
P681777,Product_8907,Brand_31,Clothing,Kids' Clothing,Male,1299,10,1169.1
P968464,Product_7424,Brand_24,Clothing,Women's Clothing,Unisex,1499,50,749.5
P420886,Product_8474,Brand_46,Clothing,Men's Clothing,Boy Kid,999,30,699.3
P185558,Product_1589,Brand_5,Clothing,Kids' Clothing,Male,499,40,299.4
P616097,Product_8529,Brand_28,Footwear,Men's Footwear,Unisex,1999,20,1599.2
P839794,Product_4321,Brand_12,Furniture,Living Room Furniture,Unisex,999,10,899.1
P196574,Product_8429,Brand_30,Footwear,Women's Footwear,Unisex,699,5,664.05
P191629,Product_2332,Brand_30,Furniture,Living Room Furniture,Boy Kid,699,10,629.1
P054816,Product_4943,Brand_45,Furniture,Living Room Furniture,Male,999,10,899.1
P111232,Product_3490,Brand_1,Clothing,Kids' Clothing,Female,1299,50,649.5
P530252,Product_2965,Brand_10,Footwear,Men's Footwear,Male,1499,15,1274.15
P780473,Product_7448,Brand_42,Pet Supplies,Grooming & Care,Female,999,50,499.5
P030664,Product_8325,Brand_13,Clothing,Kids' Clothing,Boy Kid,1299,15,1104.15
P748493,Product_5054,Brand_34,Clothing,Women's Clothing,Girl Kid,1299,40,779.4
P994833,Product_7577,Brand_26,Clothing,Kids' Clothing,Female,2499,10,2249.1
P463041,Product_7859,Brand_49,Pet Supplies,Grooming & Care,Female,999,30,699.3
P879458,Product_3354,Brand_10,Clothing,Kids' Clothing,Boy Kid,1999,40,1199.4
P604051,Product_9076,Brand_44,Pet Supplies,Grooming & Care,Female,999,40,599.4
P783446,Product_2448,Brand_4,Furniture,Living Room Furniture,Unisex,1999,15,1699.15
P499694,Product_7497,Brand_13,Pet Supplies,Grooming & Care,Unisex,1299,5,1234.05
P951113,Product_3055,Brand_13,Clothing,Women's Clothing,Male,1299,30,909.3
P864642,Product_8397,Brand_10,Pet Supplies,Grooming & Care,Male,1999,50,999.5
P779450,Product_8397,Brand_50,Footwear,Women's Footwear,Female,1299,30,909.3
P836601,Product_3574,Brand_22,Clothing,Men's Clothing,Boy Kid,2499,25,1874.25
P721723,Product_7430,Brand_43,Footwear,Women's Footwear,Girl Kid,499,20,399.2
P819618,Product_4906,Brand_26,Clothing,Kids' Clothing,Female,1299,50,649.5
P900889,Product_4847,Brand_43,Footwear,Men's Footwear,Boy Kid,999,50,499.5
P424153,Product_7732,Brand_31,Clothing,Women's Clothing,Girl Kid,999,20,799.2
P122369,Product_3739,Brand_39,Pet Supplies,Grooming & Care,Girl Kid,2499,20,1999.2
P850389,Product_9288,Brand_23,Footwear,Women's Footwear,Unisex,699,20,559.2
P773925,Product_8577,Brand_10,Clothing,Women's Clothing,Male,1999,40,1199.4
P067200,Product_4661,Brand_14,Furniture,Living Room Furniture,Male,699,40,419.4
P916384,Product_7606,Brand_10,Clothing,Kids' Clothing,Male,499,40,299.4
P846890,Product_3403,Brand_26,Footwear,Men's Footwear,Female,499,15,424.15
P176495,Product_8000,Brand_43,Furniture,Living Room Furniture,Female,1499,30,1049.3
P543046,Product_3133,Brand_39,Furniture,Living Room Furniture,Unisex,699,20,559.2
P926061,Product_7399,Brand_43,Furniture,Living Room Furniture,Male,1999,30,1399.3
P608916,Product_6246,Brand_27,Clothing,Kids' Clothing,Unisex,1299,30,909.3
P637397,Product_9094,Brand_36,Pet Supplies,Grooming & Care,Female,1299,40,779.4
P317042,Product_5065,Brand_42,Clothing,Kids' Clothing,Unisex,1299,30,909.3
P559936,Product_3611,Brand_47,Clothing,Women's Clothing,Boy Kid,1299,15,1104.15
P206229,Product_9532,Brand_8,Furniture,Living Room Furniture,Girl Kid,699,5,664.05
P882502,Product_8948,Brand_20,Footwear,Men's Footwear,Unisex,1999,10,1799.1
P785158,Product_2799,Brand_23,Pet Supplies,Grooming & Care,Male,2499,40,1499.4
P667846,Product_7390,Brand_18,Footwear,Women's Footwear,Male,999,30,699.3
P159759,Product_5617,Brand_44,Clothing,Kids' Clothing,Girl Kid,1999,20,1599.2
P273200,Product_9553,Brand_29,Clothing,Men's Clothing,Boy Kid,699,25,524.25
P632221,Product_2393,Brand_45,Footwear,Women's Footwear,Boy Kid,1999,5,1899.05
P793201,Product_1874,Brand_17,Clothing,Kids' Clothing,Unisex,2499,40,1499.4
P270036,Product_6217,Brand_23,Clothing,Men's Clothing,Unisex,2499,15,2124.15
P883153,Product_9950,Brand_49,Clothing,Kids' Clothing,Male,1499,5,1424.05
P214295,Product_1183,Brand_16,Pet Supplies,Grooming & Care,Unisex,699,10,629.1
P471955,Product_8615,Brand_26,Clothing,Men's Clothing,Female,499,50,249.5
P623815,Product_5470,Brand_6,Furniture,Living Room Furniture,Female,2499,50,1249.5
P467816,Product_4042,Brand_45,Pet Supplies,Grooming & Care,Boy Kid,1299,40,779.4
P870513,Product_2193,Brand_48,Clothing,Women's Clothing,Boy Kid,1299,20,1039.2
P191142,Product_7806,Brand_8,Footwear,Women's Footwear,Unisex,2499,30,1749.3
P937289,Product_9095,Brand_34,Pet Supplies,Grooming & Care,Male,999,25,749.25
P360889,Product_3318,Brand_3,Clothing,Women's Clothing,Boy Kid,1299,5,1234.05
P336840,Product_6913,Brand_14,Clothing,Men's Clothing,Male,1999,5,1899.05
P154932,Product_1480,Brand_16,Footwear,Women's Footwear,Male,1299,5,1234.05
P802944,Product_3366,Brand_41,Clothing,Men's Clothing,Unisex,999,40,599.4
P798250,Product_6520,Brand_11,Footwear,Women's Footwear,Boy Kid,699,10,629.1
P098612,Product_7575,Brand_36,Pet Supplies,Grooming & Care,Female,999,30,699.3
P959033,Product_7238,Brand_47,Footwear,Women's Footwear,Boy Kid,2499,25,1874.25
P769774,Product_1782,Brand_4,Footwear,Men's Footwear,Girl Kid,699,5,664.05
P375591,Product_5054,Brand_38,Footwear,Women's Footwear,Girl Kid,1499,30,1049.3
P493129,Product_7604,Brand_14,Clothing,Women's Clothing,Girl Kid,1999,30,1399.3
P053388,Product_9920,Brand_42,Footwear,Women's Footwear,Unisex,499,20,399.2
P634022,Product_8296,Brand_30,Clothing,Women's Clothing,Girl Kid,1999,50,999.5
P580643,Product_1311,Brand_8,Furniture,Living Room Furniture,Boy Kid,499,10,449.1
P497768,Product_2030,Brand_26,Furniture,Living Room Furniture,Male,1299,5,1234.05
P589327,Product_3903,Brand_36,Furniture,Living Room Furniture,Female,999,5,949.05
P345676,Product_4504,Brand_19,Pet Supplies,Grooming & Care,Boy Kid,1999,20,1599.2
P897640,Product_5258,Brand_28,Clothing,Men's Clothing,Male,999,25,749.25
P645756,Product_4088,Brand_45,Clothing,Kids' Clothing,Female,2499,40,1499.4
P506340,Product_4599,Brand_40,Clothing,Women's Clothing,Male,2499,15,2124.15
P539192,Product_7064,Brand_10,Clothing,Kids' Clothing,Male,2499,40,1499.4
P070432,Product_3022,Brand_36,Clothing,Women's Clothing,Girl Kid,1499,40,899.4
P079105,Product_2987,Brand_32,Clothing,Women's Clothing,Boy Kid,1999,40,1199.4
P650106,Product_7505,Brand_12,Footwear,Men's Footwear,Boy Kid,2499,5,2374.05
P875547,Product_5270,Brand_43,Footwear,Men's Footwear,Male,499,50,249.5
P792614,Product_3549,Brand_9,Footwear,Men's Footwear,Boy Kid,499,15,424.15
P507184,Product_7829,Brand_10,Clothing,Women's Clothing,Boy Kid,499,20,399.2
P918920,Product_7573,Brand_4,Pet Supplies,Grooming & Care,Girl Kid,1499,30,1049.3
P157745,Product_8222,Brand_31,Clothing,Kids' Clothing,Girl Kid,1499,20,1199.2
P901776,Product_1135,Brand_47,Footwear,Women's Footwear,Unisex,999,15,849.15
P590596,Product_2814,Brand_14,Clothing,Men's Clothing,Boy Kid,2499,5,2374.05
P812096,Product_2745,Brand_42,Footwear,Men's Footwear,Male,2499,15,2124.15
P166048,Product_7804,Brand_3,Furniture,Living Room Furniture,Unisex,999,40,599.4
P890316,Product_1530,Brand_21,Furniture,Living Room Furniture,Girl Kid,499,25,374.25
P786240,Product_3499,Brand_1,Pet Supplies,Grooming & Care,Female,999,5,949.05
P466787,Product_4240,Brand_12,Furniture,Living Room Furniture,Girl Kid,2499,30,1749.3
P008664,Product_1871,Brand_36,Clothing,Kids' Clothing,Female,499,10,449.1
P293866,Product_1930,Brand_8,Footwear,Men's Footwear,Girl Kid,1299,20,1039.2
P383492,Product_9208,Brand_43,Furniture,Living Room Furniture,Female,1499,25,1124.25
P170306,Product_3225,Brand_7,Footwear,Women's Footwear,Unisex,499,15,424.15
P691638,Product_4635,Brand_20,Furniture,Living Room Furniture,Girl Kid,2499,15,2124.15
P304554,Product_9973,Brand_18,Clothing,Men's Clothing,Male,1299,20,1039.2
P008596,Product_4446,Brand_13,Furniture,Living Room Furniture,Female,1299,5,1234.05
P474654,Product_2116,Brand_44,Furniture,Living Room Furniture,Female,699,20,559.2
P592010,Product_3839,Brand_36,Clothing,Kids' Clothing,Girl Kid,1299,5,1234.05
P582562,Product_1213,Brand_45,Clothing,Women's Clothing,Boy Kid,1499,30,1049.3
P918403,Product_4273,Brand_41,Footwear,Women's Footwear,Unisex,1299,40,779.4
P896715,Product_6744,Brand_30,Clothing,Men's Clothing,Boy Kid,999,15,849.15
P234803,Product_2560,Brand_17,Footwear,Women's Footwear,Unisex,1499,10,1349.1
P099018,Product_4476,Brand_46,Furniture,Living Room Furniture,Male,499,25,374.25
P452867,Product_4480,Brand_30,Footwear,Men's Footwear,Female,1499,20,1199.2
P050936,Product_7901,Brand_8,Clothing,Men's Clothing,Boy Kid,2499,40,1499.4
P784616,Product_3916,Brand_37,Clothing,Men's Clothing,Unisex,699,40,419.4
P676364,Product_4412,Brand_6,Clothing,Men's Clothing,Boy Kid,1999,25,1499.25
P178960,Product_2329,Brand_38,Footwear,Women's Footwear,Female,999,40,599.4
P225089,Product_2910,Brand_21,Clothing,Kids' Clothing,Girl Kid,1999,5,1899.05
P419108,Product_8608,Brand_29,Clothing,Kids' Clothing,Boy Kid,1499,5,1424.05
P879410,Product_4432,Brand_17,Clothing,Women's Clothing,Unisex,999,20,799.2
P284971,Product_7297,Brand_33,Clothing,Women's Clothing,Female,699,40,419.4
P478147,Product_2772,Brand_50,Footwear,Men's Footwear,Unisex,499,40,299.4
P219193,Product_8405,Brand_18,Pet Supplies,Grooming & Care,Unisex,499,10,449.1
P548268,Product_1713,Brand_18,Pet Supplies,Grooming & Care,Female,699,30,489.3
P296631,Product_7929,Brand_20,Clothing,Women's Clothing,Female,699,15,594.15
P839156,Product_2478,Brand_14,Footwear,Men's Footwear,Girl Kid,1499,10,1349.1
P626082,Product_2679,Brand_13,Clothing,Kids' Clothing,Boy Kid,2499,5,2374.05
P459418,Product_5563,Brand_8,Furniture,Living Room Furniture,Boy Kid,1999,10,1799.1
P489499,Product_1190,Brand_31,Furniture,Living Room Furniture,Unisex,1299,20,1039.2
P156022,Product_8338,Brand_45,Clothing,Men's Clothing,Boy Kid,699,15,594.15
P536062,Product_4595,Brand_22,Clothing,Women's Clothing,Male,499,50,249.5
P423241,Product_3952,Brand_50,Pet Supplies,Grooming & Care,Unisex,1299,10,1169.1
P107661,Product_5320,Brand_49,Footwear,Women's Footwear,Boy Kid,499,30,349.3
P727764,Product_4865,Brand_6,Furniture,Living Room Furniture,Boy Kid,1499,20,1199.2
P327993,Product_2939,Brand_6,Clothing,Women's Clothing,Boy Kid,1499,20,1199.2
P478123,Product_8496,Brand_35,Furniture,Living Room Furniture,Unisex,1999,20,1599.2
P647949,Product_7213,Brand_41,Clothing,Men's Clothing,Female,1299,15,1104.15
P136626,Product_4042,Brand_29,Clothing,Kids' Clothing,Unisex,699,15,594.15
P356251,Product_3199,Brand_14,Clothing,Kids' Clothing,Unisex,1499,30,1049.3
P144172,Product_9719,Brand_43,Footwear,Men's Footwear,Boy Kid,699,15,594.15
P364783,Product_7093,Brand_25,Clothing,Women's Clothing,Boy Kid,2499,10,2249.1
P878252,Product_9581,Brand_3,Clothing,Kids' Clothing,Unisex,1299,15,1104.15
P733224,Product_5006,Brand_42,Footwear,Men's Footwear,Boy Kid,999,25,749.25
P625945,Product_9975,Brand_14,Clothing,Women's Clothing,Girl Kid,999,40,599.4
P824922,Product_6362,Brand_35,Clothing,Women's Clothing,Female,499,25,374.25
P418491,Product_3482,Brand_30,Clothing,Men's Clothing,Girl Kid,1499,40,899.4
P523395,Product_5143,Brand_9,Pet Supplies,Grooming & Care,Girl Kid,1999,25,1499.25
P745775,Product_5692,Brand_47,Footwear,Women's Footwear,Female,1299,20,1039.2
P502612,Product_8122,Brand_42,Clothing,Men's Clothing,Girl Kid,1499,10,1349.1
P938356,Product_2567,Brand_47,Pet Supplies,Grooming & Care,Girl Kid,699,50,349.5
P264505,Product_8327,Brand_20,Clothing,Kids' Clothing,Male,699,10,629.1
P106096,Product_4430,Brand_24,Clothing,Men's Clothing,Boy Kid,699,40,419.4
P309631,Product_8168,Brand_31,Pet Supplies,Grooming & Care,Boy Kid,699,15,594.15
P802300,Product_6236,Brand_49,Clothing,Kids' Clothing,Boy Kid,699,10,629.1
P961860,Product_8012,Brand_40,Footwear,Women's Footwear,Unisex,1999,5,1899.05
P746179,Product_5463,Brand_43,Footwear,Women's Footwear,Boy Kid,1299,15,1104.15
P611157,Product_5205,Brand_18,Footwear,Men's Footwear,Female,499,15,424.15
P828338,Product_3045,Brand_12,Clothing,Men's Clothing,Male,699,25,524.25
P770036,Product_1376,Brand_26,Footwear,Women's Footwear,Boy Kid,699,30,489.3
P224325,Product_1875,Brand_20,Footwear,Women's Footwear,Unisex,1999,50,999.5
P268112,Product_7065,Brand_41,Furniture,Living Room Furniture,Unisex,999,50,499.5
P651250,Product_4401,Brand_32,Footwear,Men's Footwear,Female,2499,10,2249.1
P756769,Product_9010,Brand_44,Clothing,Men's Clothing,Boy Kid,499,50,249.5
P388321,Product_2196,Brand_17,Pet Supplies,Grooming & Care,Girl Kid,1999,50,999.5
P067747,Product_8252,Brand_13,Clothing,Men's Clothing,Female,1299,30,909.3
P470275,Product_7228,Brand_7,Furniture,Living Room Furniture,Female,999,10,899.1
P753389,Product_4936,Brand_28,Clothing,Men's Clothing,Girl Kid,1299,15,1104.15
P248767,Product_6893,Brand_37,Clothing,Women's Clothing,Female,1499,15,1274.15
P309957,Product_5828,Brand_6,Clothing,Kids' Clothing,Girl Kid,2499,20,1999.2
P072532,Product_5863,Brand_17,Footwear,Women's Footwear,Boy Kid,1999,10,1799.1
P991954,Product_8696,Brand_34,Furniture,Living Room Furniture,Unisex,1299,30,909.3
P627296,Product_6100,Brand_46,Clothing,Men's Clothing,Girl Kid,499,5,474.05
P366330,Product_7717,Brand_42,Clothing,Men's Clothing,Male,699,40,419.4
P769912,Product_4410,Brand_34,Furniture,Living Room Furniture,Unisex,1299,5,1234.05
P695907,Product_5304,Brand_5,Pet Supplies,Grooming & Care,Boy Kid,1299,25,974.25
P741260,Product_5473,Brand_39,Furniture,Living Room Furniture,Male,1499,20,1199.2
P095953,Product_4743,Brand_28,Clothing,Kids' Clothing,Female,999,50,499.5
P933380,Product_9732,Brand_27,Footwear,Women's Footwear,Male,1499,25,1124.25
P353793,Product_8125,Brand_29,Footwear,Men's Footwear,Female,2499,40,1499.4
P365419,Product_2923,Brand_41,Pet Supplies,Grooming & Care,Unisex,2499,30,1749.3
P366020,Product_4107,Brand_1,Clothing,Kids' Clothing,Unisex,999,50,499.5
P717657,Product_4765,Brand_23,Clothing,Kids' Clothing,Girl Kid,699,5,664.05
P399894,Product_9927,Brand_38,Footwear,Men's Footwear,Boy Kid,499,30,349.3
P397331,Product_2270,Brand_37,Pet Supplies,Grooming & Care,Girl Kid,699,25,524.25
P172032,Product_1229,Brand_41,Footwear,Women's Footwear,Girl Kid,1999,30,1399.3
P397160,Product_7628,Brand_11,Furniture,Living Room Furniture,Boy Kid,699,20,559.2
P019210,Product_4990,Brand_46,Clothing,Men's Clothing,Girl Kid,1499,20,1199.2
P181571,Product_9111,Brand_17,Clothing,Women's Clothing,Boy Kid,499,30,349.3
P449014,Product_2478,Brand_24,Clothing,Women's Clothing,Male,1299,30,909.3
P176961,Product_1861,Brand_10,Footwear,Women's Footwear,Boy Kid,699,10,629.1
P840948,Product_9218,Brand_48,Clothing,Kids' Clothing,Boy Kid,1999,10,1799.1
P960329,Product_1167,Brand_19,Clothing,Men's Clothing,Female,2499,5,2374.05
P907452,Product_5039,Brand_43,Clothing,Kids' Clothing,Female,1999,50,999.5
P138017,Product_6067,Brand_6,Clothing,Men's Clothing,Female,1999,5,1899.05
P862586,Product_1021,Brand_33,Clothing,Men's Clothing,Boy Kid,1999,50,999.5
P809557,Product_1049,Brand_40,Clothing,Kids' Clothing,Male,1299,40,779.4
P225280,Product_7340,Brand_31,Clothing,Women's Clothing,Girl Kid,699,40,419.4
P401968,Product_5853,Brand_23,Footwear,Men's Footwear,Girl Kid,699,40,419.4
P249476,Product_6078,Brand_3,Pet Supplies,Grooming & Care,Unisex,699,5,664.05
P138102,Product_9982,Brand_7,Footwear,Men's Footwear,Male,999,40,599.4
P830737,Product_2603,Brand_39,Clothing,Men's Clothing,Girl Kid,699,40,419.4
P664218,Product_7571,Brand_50,Clothing,Men's Clothing,Boy Kid,499,25,374.25
P429682,Product_9056,Brand_50,Clothing,Women's Clothing,Male,1299,40,779.4
P044851,Product_4195,Brand_37,Furniture,Living Room Furniture,Unisex,1999,50,999.5
P605254,Product_8838,Brand_14,Furniture,Living Room Furniture,Female,1999,5,1899.05
P505929,Product_4927,Brand_35,Footwear,Men's Footwear,Unisex,1999,50,999.5
P287366,Product_1498,Brand_29,Clothing,Women's Clothing,Male,2499,20,1999.2
P607036,Product_4666,Brand_28,Footwear,Women's Footwear,Girl Kid,2499,20,1999.2
